,충전소명,충전기타입,위도,경도,충전용량,충전방식,주차료무료
730,죽현마을아이파크1차4주차장1,2,37.3174412,127.1132983,7.0,단독,Y
731,죽현마을아이파크1차4주차장2,2,37.3174412,127.1132983,7.0,단독,Y
732,죽현마을아이파크1차4주차장2,2,37.3174412,127.1132983,7.0,단독,Y
733,죽현마을아이파크1차6주차장,2,37.317441231768,127.1132983698,7.0,단독,Y
734,죽현마을아이파크1차6주차장,2,37.317441231768,127.1132983698,7.0,단독,Y
735,죽현마을아이파크1차6주차장,2,37.317441231768,127.1132983698,7.0,단독,Y
736,경기용인 상록데시앙101동,2,37.31344314494,127.110652627,7.0,단독,Y
737,경기용인 상록데시앙103동,2,37.312697445524,127.1102702416,7.0,단독,Y
738,경기용인 상록데시앙103동,2,37.312697445524,127.1102702416,7.0,단독,Y
739,용인 서원마을3단지아이파크301동,2,37.308404831275,127.0814543433,7.0,단독,Y
740,용인 서원마을3단지아이파크301동,2,37.308404831275,127.0814543433,7.0,단독,Y
741,용인 서원마을3단지아이파크303동,2,37.307504445079,127.0805058465,7.0,단독,Y
742,용인 서원마을3단지아이파크303동,2,37.307504445079,127.0805058465,7.0,단독,Y
743,용인 서원마을3단지아이파크303동,2,37.307504445079,127.0805058465,7.0,단독,Y
744,용인 서원마을3단지아이파크305동,2,37.308531739465,127.0803377384,7.0,단독,Y
745,용인 서원마을3단지아이파크305동,2,37.308531739465,127.0803377384,7.0,단독,Y
746,용인 서원마을3단지아이파크305동,2,37.308531739465,127.0803377384,7.0,단독,Y
747,용인 서원마을3단지아이파크305동,2,37.308531739465,127.0803377384,7.0,단독,Y
748,용인 서원마을3단지아이파크305동,2,37.308531739465,127.0803377384,7.0,단독,Y
749,경기용인 수지보원아파트105동,2,37.326117457556,127.0911925037,7.0,단독,Y
750,경기용인 수지보원아파트105동,2,37.326117457556,127.0911925037,7.0,단독,Y
751,경기용인 수지보원아파트104동,2,37.326517788065,127.0908387042,7.0,단독,Y
752,경기용인 수지보원아파트104동,2,37.326517788065,127.0908387042,7.0,단독,Y
753,경기용인_초당마을현진에버빌5204동,2,37.261958668735,127.1589756426,7.0,단독,Y
754,경기용인_초당마을현진에버빌5204동,2,37.261958668735,127.1589756426,7.0,단독,Y
755,경기용인_초당마을현진에버빌5201동,2,37.262164037725,127.1603626891,7.0,단독,Y
756,경기용인_초당마을현진에버빌5201동,2,37.262164037725,127.1603626891,7.0,단독,Y
757,경기용인_초당마을현진에버빌5201동,2,37.262164037725,127.1603626891,7.0,단독,Y
758,경기용인 수지풍산아파트,2,37.309996168418,127.0791689511,7.0,단독,Y
759,경기용인 수지풍산아파트,2,37.309996168418,127.0791689511,7.0,단독,Y
760,경기용인 수지풍산아파트,2,37.309996168418,127.0791689511,7.0,단독,Y
761,용인 신봉마을엘지빌리지5차아파트2,2,37.325921163,127.07309236,7.0,단독,Y
762,용인 신봉마을엘지빌리지5차아파트2,2,37.325921163,127.07309236,7.0,단독,Y
763,용인 신봉마을엘지빌리지5차아파트2,2,37.325921163,127.07309236,7.0,단독,Y
764,강남마을계룡리슈빌아파트1,2,37.269008552,127.13347635,7.0,단독,Y
765,강남마을계룡리슈빌아파트1,2,37.269008552,127.13347635,7.0,단독,Y
766,강남마을계룡리슈빌아파트2,2,37.269008552,127.13347635,7.0,단독,Y
767,강남마을계룡리슈빌아파트2,2,37.269008552,127.13347635,7.0,단독,Y
768,강남마을계룡리슈빌아파트2,2,37.269008552,127.13347635,7.0,단독,Y
769,용인 신봉마을엘지빌리지5차아파트3,2,37.325921163,127.07309236,7.0,단독,Y
770,용인 신봉마을엘지빌리지5차아파트3,2,37.325921163,127.07309236,7.0,단독,Y
771,경기용인 엘지빌리지5차4,2,37.3272833,127.0741122,7.0,단독,Y
772,경기용인 엘지빌리지5차4,2,37.3272833,127.0741122,7.0,단독,Y
773,경기용인 상록데시앙,2,37.313442965,127.11065138,7.0,단독,Y
774,경기용인 상록데시앙,2,37.313442965,127.11065138,7.0,단독,Y
775,경기용인 메종블루아 102동,2,37.227855198,127.09827092,7.0,단독,Y
776,경기용인 메종블루아 103동,2,37.228633783,127.09839194,7.0,단독,Y
777,경기용인 메종블루아 104동,2,37.228726241,127.09750749,7.0,단독,Y
778,경기용인 메종블루아 105동,2,37.228253554,127.09750463,7.0,단독,Y
779,경기용인_신흥덕롯데캐슬레이시티1,2,37.2731067,127.1012804,7.0,단독,Y
780,경기용인_신흥덕롯데캐슬레이시티1,2,37.2731067,127.1012804,7.0,단독,Y
781,경기용인_신흥덕롯데캐슬레이시티1,2,37.2731067,127.1012804,7.0,단독,Y
782,경기용인_신흥덕롯데캐슬레이시티2,2,37.273106689,127.10128036,7.0,단독,Y
783,경기용인_신흥덕롯데캐슬레이시티2,2,37.273106689,127.10128036,7.0,단독,Y
784,경기용인_신흥덕롯데캐슬레이시티3,2,37.273106689,127.10128036,7.0,단독,Y
785,경기용인_신흥덕롯데캐슬레이시티3,2,37.273106689,127.10128036,7.0,단독,Y
786,경기용인_신흥덕롯데캐슬레이시티3,2,37.273106689,127.10128036,7.0,단독,Y
787,경기용인_신흥덕롯데캐슬레이시티4,2,37.273106689,127.10128036,7.0,단독,Y
788,경기용인_신흥덕롯데캐슬레이시티4,2,37.273106689,127.10128036,7.0,단독,Y
789,경기용인_신흥덕롯데캐슬레이시티4,2,37.273106689,127.10128036,7.0,단독,Y
790,경기용인_신흥덕롯데캐슬레이시티5,2,37.273106689,127.10128036,7.0,단독,Y
791,경기용인_신흥덕롯데캐슬레이시티5,2,37.273106689,127.10128036,7.0,단독,Y
792,경기용인_신흥덕롯데캐슬레이시티5,2,37.273106689,127.10128036,7.0,단독,Y
793,경기용인_신흥덕롯데캐슬레이시티5,2,37.273106689,127.10128036,7.0,단독,Y
794,경기용인_신흥덕롯데캐슬레이시티5,2,37.273106689,127.10128036,7.0,단독,Y
795,경기용인_신흥덕롯데캐슬레이시티5,2,37.273106689,127.10128036,7.0,단독,Y
796,경기용인_신흥덕롯데캐슬레이시티5,2,37.273106689,127.10128036,7.0,단독,Y
797,경기용인_신흥덕롯데캐슬레이시티5,2,37.273106689,127.10128036,7.0,단독,Y
798,경기용인_신흥덕롯데캐슬레이시티5,2,37.273106689,127.10128036,7.0,단독,Y
799,경기용인_신흥덕롯데캐슬레이시티6,2,37.273106689,127.10128036,7.0,단독,Y
800,경기용인_신흥덕롯데캐슬레이시티6,2,37.273106689,127.10128036,7.0,단독,Y
801,경기용인_신흥덕롯데캐슬레이시티6,2,37.273106689,127.10128036,7.0,단독,Y
802,경기용인_신흥덕롯데캐슬레이시티7,2,37.273106689,127.10128036,7.0,단독,Y
803,경기용인_신흥덕롯데캐슬레이시티7,2,37.273106689,127.10128036,7.0,단독,Y
804,경기용인_신흥덕롯데캐슬레이시티7,2,37.273106689,127.10128036,7.0,단독,Y
805,경기용인_신흥덕롯데캐슬레이시티7,2,37.273106689,127.10128036,7.0,단독,Y
806,경기용인_신흥덕롯데캐슬레이시티8,2,37.273106689,127.10128036,7.0,단독,Y
807,경기용인_신흥덕롯데캐슬레이시티8,2,37.273106689,127.10128036,7.0,단독,Y
808,경기용인_신흥덕롯데캐슬레이시티8,2,37.273106689,127.10128036,7.0,단독,Y
809,경기용인_신흥덕롯데캐슬레이시티9,2,37.273106689,127.10128036,7.0,단독,Y
810,경기용인_신흥덕롯데캐슬레이시티9,2,37.273106689,127.10128036,7.0,단독,Y
811,경기용인_신흥덕롯데캐슬레이시티9,2,37.273106689,127.10128036,7.0,단독,Y
812,신흥덕롯데캐슬레이시티_교체,2,37.273106689,127.10128036,7.0,단독,Y
813,신흥덕롯데캐슬레이시티_교체,2,37.273106689,127.10128036,7.0,단독,Y
814,신흥덕롯데캐슬레이시티_교체,2,37.273106689,127.10128036,7.0,단독,Y
815,신흥덕롯데캐슬레이시티_교체,2,37.273106689,127.10128036,7.0,단독,Y
816,경기용인_금전마을리슈빌아파트,2,37.266791157,127.21548037,7.0,단독,Y
817,경기용인_금전마을리슈빌아파트,2,37.266791157,127.21548037,7.0,단독,Y
818,경기용인_수지2차삼성1,2,37.326731637,127.09184438,7.0,단독,Y
819,경기용인_수지2차삼성1,2,37.326731637,127.09184438,7.0,단독,Y
820,경기용인_수지2차삼성1,2,37.326731637,127.09184438,7.0,단독,Y
821,경기용인 한보라마을휴먼시아5단지 1주차장,2,37.249129342,127.11072251,7.0,단독,Y
822,경기용인 한보라마을휴먼시아5단지 1주차장,2,37.249129342,127.11072251,7.0,단독,Y
823,경기용인 한보라마을휴먼시아5단지 1주차장,2,37.249129342,127.11072251,7.0,단독,Y
824,경기용인 한보라마을휴먼시아5단지 2주차장,2,37.249129342,127.11072251,7.0,단독,Y
825,경기용인 한보라마을휴먼시아5단지 2주차장,2,37.249129342,127.11072251,7.0,단독,Y
826,경기용인 꽃메마을극동스타클래스아파트,2,37.3229002,127.12184776,7.0,단독,Y
827,경기용인 꽃메마을극동스타클래스아파트,2,37.3229002,127.12184776,7.0,단독,Y
828,경기용인 꽃메마을극동스타클래스아파트,2,37.3229002,127.12184776,7.0,단독,Y
829,경기용인 물푸레마을경남아너스빌아파트1,2,37.297087089,127.15360146,7.0,단독,N
830,경기용인 물푸레마을경남아너스빌아파트1,2,37.297087089,127.15360146,7.0,단독,N
831,경기용인 물푸레마을경남아너스빌아파트2,2,37.297087089,127.15360146,7.0,단독,N
832,경기용인 수지센트럴아이파크1주차장,2,37.307620805,127.08331606,7.0,단독,Y
833,경기용인 수지센트럴아이파크1주차장,2,37.307620805,127.08331606,7.0,단독,Y
834,경기용인 수지센트럴아이파크2주차장,2,37.307620805,127.08331606,7.0,단독,Y
835,경기용인 수지센트럴아이파크2주차장,2,37.307620805,127.08331606,7.0,단독,Y
836,경기용인 수지센트럴아이파크3주차장,2,37.307620805,127.08331606,7.0,단독,Y
837,경기용인 수지센트럴아이파크3주차장,2,37.307620805,127.08331606,7.0,단독,Y
838,경기용인 수지센트럴아이파크4주차장,2,37.307620805,127.08331606,7.0,단독,Y
839,경기용인 수지센트럴아이파크4주차장,2,37.307620805,127.08331606,7.0,단독,Y
840,경기용인 수지센트럴아이파크6주차장,2,37.307620805,127.083316,7.0,단독,Y
841,경기용인 수지센트럴아이파크6주차장,2,37.307620805,127.083316,7.0,단독,Y
842,경기용인 신봉동부센트레빌6단지 606동,2,37.333182029,127.06492173,7.0,단독,Y
843,경기용인 신봉동부센트레빌6단지 606동,2,37.333182029,127.06492173,7.0,단독,Y
844,경기용인 신봉동부센트레빌6단지 606동,2,37.333182029,127.06492173,7.0,단독,Y
845,경기용인 신봉동부센트레빌6단지 208동,2,37.333182,127.06492173,7.0,단독,Y
846,경기용인 신봉동부센트레빌6단지 208동,2,37.333182,127.06492173,7.0,단독,Y
847,경기용인 신봉자이2차1(B1),2,37.328520604,127.0730062,7.0,단독,Y
848,경기용인 신봉자이2차1(B1),2,37.328520604,127.0730062,7.0,단독,Y
849,경기용인 신봉자이2차1(B1),2,37.328520604,127.0730062,7.0,단독,Y
850,경기용인 신봉자이2차1(B1),2,37.328520604,127.0730062,7.0,단독,Y
851,경기용인 신봉자이2차1(B1),2,37.328520604,127.0730062,7.0,단독,Y
852,경기용인 신봉자이2차1(B1),2,37.328520604,127.0730062,7.0,단독,Y
853,경기용인 신봉자이2차2(B1),2,37.328520604,127.0730062,7.0,단독,Y
854,경기용인 신봉자이2차2(B1),2,37.328520604,127.0730062,7.0,단독,Y
855,경기용인 신봉자이2차2(B1),2,37.328520604,127.0730062,7.0,단독,Y
856,경기용인 신봉자이2차2(B1),2,37.328520604,127.0730062,7.0,단독,Y
857,경기용인 신봉자이2차2(B1),2,37.328520604,127.0730062,7.0,단독,Y
858,경기용인 신봉자이2차2(B1),2,37.328520604,127.0730062,7.0,단독,Y
859,경기용인 신봉자이2차3(B1),2,37.328520604,127.0730062,7.0,단독,Y
860,경기용인 신봉자이2차3(B1),2,37.328520604,127.0730062,7.0,단독,Y
861,경기용인 신봉자이2차3(B1),2,37.328520604,127.0730062,7.0,단독,Y
862,경기용인 신봉자이2차3(B1),2,37.328520604,127.0730062,7.0,단독,Y
863,경기용인 신봉자이2차3(B1),2,37.328520604,127.0730062,7.0,단독,Y
864,경기용인 신봉자이2차3(B1),2,37.328520604,127.0730062,7.0,단독,Y
865,경기용인 신봉자이2차4(B1),2,37.328520604,127.0730062,7.0,단독,Y
866,경기용인 신봉자이2차4(B1),2,37.328520604,127.0730062,7.0,단독,Y
867,경기용인 신봉자이2차4(B1),2,37.328520604,127.0730062,7.0,단독,Y
868,경기용인 신봉자이2차5(B1),2,37.328520604,127.0730062,7.0,단독,Y
869,경기용인 신봉자이2차5(B1),2,37.328520604,127.0730062,7.0,단독,Y
870,경기용인 신봉자이2차5(B1),2,37.328520604,127.0730062,7.0,단독,Y
871,경기용인 신봉자이2차5(B1),2,37.328520604,127.0730062,7.0,단독,Y
872,경기용인 신봉자이2차5(B1),2,37.328520604,127.0730062,7.0,단독,Y
873,경기용인 신봉자이2차6(B1),2,37.328520604,127.0730062,7.0,단독,Y
874,경기용인 신봉자이2차6(B1),2,37.328520604,127.0730062,7.0,단독,Y
875,경기용인 신봉자이2차6(B1),2,37.328520604,127.0730062,7.0,단독,Y
876,경기용인 신봉자이2차7(B1),2,37.328520604,127.0730062,7.0,단독,Y
877,경기용인 신봉자이2차7(B1),2,37.328520604,127.0730062,7.0,단독,Y
878,경기용인 신봉자이2차7(B1),2,37.328520604,127.0730062,7.0,단독,Y
879,경기용인 신봉자이2차8(B1),2,37.328520604,127.0730062,7.0,단독,Y
880,경기용인 신봉자이2차8(B1),2,37.328520604,127.0730062,7.0,단독,Y
881,경기용인 신봉자이2차8(B1),2,37.328520604,127.0730062,7.0,단독,Y
882,경기용인 신봉자이2차9(B1),2,37.328520604,127.0730062,7.0,단독,Y
883,경기용인 신봉자이2차9(B1),2,37.328520604,127.0730062,7.0,단독,Y
884,경기용인 신봉자이2차9(B1),2,37.328520604,127.0730062,7.0,단독,Y
885,경기용인 신봉자이2차10(B1),2,37.328520604,127.0730062,7.0,단독,Y
886,경기용인 신봉자이2차10(B1),2,37.328520604,127.0730062,7.0,단독,Y
887,경기용인 신봉자이2차10(B1),2,37.328520604,127.0730062,7.0,단독,Y
888,경기용인 신봉자이2차11(B1),2,37.328520604,127.0730062,7.0,단독,Y
889,경기용인 신봉자이2차11(B1),2,37.328520604,127.0730062,7.0,단독,Y
890,경기용인 신봉자이2차11(B1),2,37.328520604,127.0730062,7.0,단독,Y
891,경기용인 신봉자이2차11(B1),2,37.328520604,127.0730062,7.0,단독,Y
892,경기용인 신봉자이2차11(B1),2,37.328520604,127.0730062,7.0,단독,Y
893,경기용인 동도센트리움(B1),2,37.328303617,127.06726127,7.0,단독,Y
894,경기용인 동도센트리움(B1),2,37.328303617,127.06726127,7.0,단독,Y
895,경기용인 동도센트리움(B1),2,37.328303617,127.06726127,7.0,단독,Y
896,경기용인 동도센트리움(B1),2,37.328303617,127.06726127,7.0,단독,Y
897,경기용인 동도센트리움(B1),2,37.328303617,127.06726127,7.0,단독,Y
898,경기용인 동도센트리움(B1),2,37.328303617,127.06726127,7.0,단독,Y
899,경기용인 민속마을쌍용아파트1(B2),2,37.25168658,127.1175604,7.0,단독,Y
900,경기용인 민속마을쌍용아파트1(B2),2,37.25168658,127.1175604,7.0,단독,Y
901,경기용인 민속마을쌍용아파트2(B2),2,37.25168658,127.1175604,7.0,단독,Y
902,경기용인 민속마을쌍용아파트2(B2),2,37.25168658,127.1175604,7.0,단독,Y
903,경기용인 민속마을쌍용아파트3(B1),2,37.25168658,127.1175604,7.0,단독,Y
904,경기용인 민속마을쌍용아파트3(B1),2,37.25168658,127.1175604,7.0,단독,Y
905,경기용인 민속마을쌍용아파트4(B2),2,37.25168658,127.1175604,7.0,단독,Y
906,경기용인 민속마을쌍용아파트4(B2),2,37.25168658,127.1175604,7.0,단독,Y
907,경기용인 민속마을쌍용아파트5(B2),2,37.25168658,127.1175604,7.0,단독,Y
908,경기용인 민속마을쌍용아파트5(B2),2,37.25168658,127.1175604,7.0,단독,Y
909,경기용인 민속마을쌍용아파트5(B2),2,37.25168658,127.1175604,7.0,단독,Y
910,경기용인 민속마을쌍용아파트6(B2),2,37.25168658,127.1175604,7.0,단독,Y
911,경기용인 민속마을쌍용아파트6(B2),2,37.25168658,127.1175604,7.0,단독,Y
912,경기용인 민속마을쌍용아파트7(B1),2,37.25168658,127.1175604,7.0,단독,Y
913,경기용인 민속마을쌍용아파트7(B1),2,37.25168658,127.1175604,7.0,단독,Y
914,경기용인 민속마을쌍용아파트7(B1),2,37.25168658,127.1175604,7.0,단독,Y
915,경기용인 민속마을쌍용아파트8(B2),2,37.25168658,127.1175604,7.0,단독,Y
916,경기용인 민속마을쌍용아파트8(B2),2,37.25168658,127.1175604,7.0,단독,Y
917,경기용인 민속마을쌍용아파트9(B2),2,37.25168658,127.1175604,7.0,단독,Y
918,경기용인 민속마을쌍용아파트9(B2),2,37.25168658,127.1175604,7.0,단독,Y
919,경기용인 민속마을쌍용아파트9(B2),2,37.25168658,127.1175604,7.0,단독,Y
920,경기용인 민속마을쌍용아파트10(B2),2,37.25168658,127.1175604,7.0,단독,Y
921,경기용인 민속마을쌍용아파트10(B2),2,37.25168658,127.1175604,7.0,단독,Y
922,경기용인 민속마을쌍용아파트11(B2),2,37.25168658,127.1175604,7.0,단독,Y
923,경기용인 민속마을쌍용아파트11(B2),2,37.25168658,127.1175604,7.0,단독,Y
924,경기용인 민속마을쌍용아파트12(B1),2,37.25168658,127.1175604,7.0,단독,Y
925,경기용인 민속마을쌍용아파트12(B1),2,37.25168658,127.1175604,7.0,단독,Y
926,경기용인 신봉자이1차1(B1),2,37.325445546,127.07769944,7.0,단독,Y
927,경기용인 신봉자이1차1(B1),2,37.325445546,127.07769944,7.0,단독,Y
928,경기용인 신봉자이1차1(B1),2,37.325445546,127.07769944,7.0,단독,Y
929,경기용인 신봉자이1차2(B1),2,37.325445546,127.07769944,7.0,단독,Y
930,경기용인 신봉자이1차2(B1),2,37.325445546,127.07769944,7.0,단독,Y
931,경기용인 신봉자이1차2(B1),2,37.325445546,127.07769944,7.0,단독,Y
932,경기용인 신봉자이1차3(B1),2,37.325445546,127.07769944,7.0,단독,Y
933,경기용인 신봉자이1차3(B1),2,37.325445546,127.07769944,7.0,단독,Y
934,경기용인 신봉자이1차3(B1),2,37.325445546,127.07769944,7.0,단독,Y
935,경기용인 신봉자이1차4(B1),2,37.325445546,127.077699,7.0,단독,Y
936,경기용인 신봉자이1차4(B1),2,37.325445546,127.077699,7.0,단독,Y
937,경기용인 신봉자이1차4(B1),2,37.325445546,127.077699,7.0,단독,Y
938,경기용인 신봉자이1차5(B1),2,37.325445546,127.07769944,7.0,단독,Y
939,경기용인 신봉자이1차5(B1),2,37.325445546,127.07769944,7.0,단독,Y
940,경기용인 신봉자이1차5(B1),2,37.325445546,127.07769944,7.0,단독,Y
941,경기용인 신봉자이1차6(B1),2,37.325445546,127.07769944,7.0,단독,Y
942,경기용인 신봉자이1차6(B1),2,37.325445546,127.07769944,7.0,단독,Y
943,경기용인 신봉자이1차6(B1),2,37.325445546,127.07769944,7.0,단독,Y
944,경기용인 신봉자이1차7(B1),2,37.325445546,127.07769944,7.0,단독,Y
945,경기용인 신봉자이1차7(B1),2,37.325445546,127.07769944,7.0,단독,Y
946,경기용인 신봉자이1차7(B1),2,37.325445546,127.07769944,7.0,단독,Y
947,경기용인 신봉자이1차8(B1),2,37.325445546,127.07769944,7.0,단독,Y
948,경기용인 신봉자이1차8(B1),2,37.325445546,127.07769944,7.0,단독,Y
949,경기용인 신봉자이1차8(B1),2,37.325445546,127.07769944,7.0,단독,Y
950,경기용인 신봉자이1차9(B1),2,37.325445546,127.07769944,7.0,단독,Y
951,경기용인 신봉자이1차9(B1),2,37.325445546,127.07769944,7.0,단독,Y
952,경기용인 신봉자이1차9(B1),2,37.325445546,127.07769944,7.0,단독,Y
953,경기용인 신봉자이1차10(B1),2,37.325445546,127.07769944,7.0,단독,Y
954,경기용인 신봉자이1차10(B1),2,37.325445546,127.07769944,7.0,단독,Y
955,경기용인 신봉자이1차10(B1),2,37.325445546,127.07769944,7.0,단독,Y
956,경기용인 성산마을신영지웰1(B1),2,37.275919399,127.15489051,7.0,단독,Y
957,경기용인 성산마을신영지웰2(B1),2,37.275919399,127.15489051,7.0,단독,Y
958,경기용인 성산마을신영지웰2(B1),2,37.275919399,127.15489051,7.0,단독,Y
959,경기용인 성산마을신영지웰2(B1),2,37.275919399,127.15489051,7.0,단독,Y
960,경기용인 성산마을신영지웰3(B1),2,37.275919399,127.15489051,7.0,단독,Y
961,경기용인 성산마을신영지웰3(B1),2,37.275919399,127.15489051,7.0,단독,Y
962,경기용인 성산마을신영지웰3(B1),2,37.275919399,127.15489051,7.0,단독,Y
963,경기용인 성산마을신영지웰4(B1),2,37.275919399,127.15489051,7.0,단독,Y
964,경기용인 성산마을신영지웰4(B1),2,37.275919399,127.15489051,7.0,단독,Y
965,경기용인 성산마을신영지웰4(B1),2,37.275919399,127.15489051,7.0,단독,Y
966,경기용인 성산마을신영지웰4(B1),2,37.275919399,127.15489051,7.0,단독,Y
967,경기용인 웰메이드시티337,2,37.234583768,127.20724331,7.0,단독,Y
968,경기용인 웰메이드시티337,2,37.234583768,127.20724331,7.0,단독,Y
969,경기용인 교동동양파라곤,2,37.301602343,127.12274438,7.0,단독,Y
970,경기용인 교동동양파라곤,2,37.301602343,127.12274438,7.0,단독,Y
971,경기용인 교동동양파라곤,2,37.301602343,127.12274438,7.0,단독,Y
972,경기용인 교동동양파라곤,2,37.301602343,127.12274438,7.0,단독,Y
973,경기용인 교동동양파라곤,2,37.301602343,127.12274438,7.0,단독,Y
974,경기용인 신봉동일하이빌 2단지1(B1),2,37.3260921,127.06759463,7.0,단독,Y
975,경기용인 신봉동일하이빌 2단지1(B1),2,37.3260921,127.06759463,7.0,단독,Y
976,경기용인 신봉동일하이빌 2단지2(B2),2,37.326092114,127.06759463,7.0,단독,Y
977,경기용인 신봉동일하이빌 2단지2(B2),2,37.326092114,127.06759463,7.0,단독,Y
978,경기용인 신봉동일하이빌 2단지2(B2),2,37.326092114,127.06759463,7.0,단독,Y
979,경기용인 용인한숲시티4단지,2,37.159085823,127.17565952,7.0,단독,Y
980,경기용인 용인한숲시티4단지,2,37.159085823,127.17565952,7.0,단독,Y
981,경기용인 용인한숲시티4단지,2,37.159085823,127.17565952,7.0,단독,Y
982,경기용인 용인한숲시티4단지,2,37.159085823,127.17565952,7.0,단독,Y
983,경기용인 용인한숲시티4단지,2,37.159085823,127.17565952,7.0,단독,Y
984,경기용인 광교마을45단지1,2,37.298078336,127.06348983,7.0,단독,Y
985,경기용인 광교마을45단지1,2,37.298078336,127.06348983,7.0,단독,Y
986,경기용인 광교마을45단지1,2,37.298078336,127.06348983,7.0,단독,Y
987,경기용인 광교마을45단지1,2,37.298078336,127.06348983,7.0,단독,Y
988,경기용인 광교마을45단지2,2,37.298078336,127.06348983,7.0,단독,Y
989,경기용인 광교마을45단지2,2,37.298078336,127.06348983,7.0,단독,Y
990,경기용인 광교마을45단지2,2,37.298078336,127.06348983,7.0,단독,Y
991,경기용인 광교마을45단지3,2,37.298078336,127.06348983,7.0,단독,Y
992,경기용인 광교마을45단지3,2,37.298078336,127.06348983,7.0,단독,Y
993,경기용인 광교마을45단지3,2,37.298078336,127.06348983,7.0,단독,Y
994,경기용인 효성해링턴플레이스1(B3),2,37.266482105,127.09569866,7.0,단독,Y
995,경기용인 효성해링턴플레이스1(B3),2,37.266482105,127.09569866,7.0,단독,Y
996,경기용인 효성해링턴플레이스1(B3),2,37.266482105,127.09569866,7.0,단독,Y
997,경기용인 효성해링턴플레이스1(B3),2,37.266482105,127.09569866,7.0,단독,Y
998,경기용인 효성해링턴플레이스1(B3),2,37.266482105,127.09569866,7.0,단독,Y
999,경기용인 효성해링턴플레이스1(B3),2,37.266482105,127.09569866,7.0,단독,Y
1000,경기용인 효성해링턴플레이스2(B3),2,37.266482105,127.09569866,7.0,단독,Y
1001,경기용인 효성해링턴플레이스2(B3),2,37.266482105,127.09569866,7.0,단독,Y
1002,경기용인 효성해링턴플레이스2(B3),2,37.266482105,127.09569866,7.0,단독,Y
1003,경기용인 효성해링턴플레이스3(B3),2,37.266482105,127.09569866,7.0,단독,Y
1004,경기용인 효성해링턴플레이스3(B3),2,37.266482105,127.09569866,7.0,단독,Y
1005,경기용인 효성해링턴플레이스3(B3),2,37.266482105,127.09569866,7.0,단독,Y
1006,경기용인 효성해링턴플레이스3(B3),2,37.266482105,127.09569866,7.0,단독,Y
1007,경기용인 효성해링턴플레이스3(B3),2,37.266482105,127.09569866,7.0,단독,Y
1008,경기용인 효성해링턴플레이스3(B3),2,37.266482105,127.09569866,7.0,단독,Y
1009,경기용인 효성해링턴플레이스4(B3),2,37.2664821,127.09569866,7.0,단독,Y
1010,경기용인 효성해링턴플레이스4(B3),2,37.2664821,127.09569866,7.0,단독,Y
1011,경기용인 효성해링턴플레이스4(B3),2,37.2664821,127.09569866,7.0,단독,Y
1012,경기용인 효성해링턴플레이스4(B3),2,37.2664821,127.09569866,7.0,단독,Y
1013,경기용인 효성해링턴플레이스4(B3),2,37.2664821,127.09569866,7.0,단독,Y
1014,경기용인 효성해링턴플레이스4(B3),2,37.2664821,127.09569866,7.0,단독,Y
1015,경기용인 효성해링턴플레이스5(B5),2,37.266482105,127.09569866,7.0,단독,Y
1016,경기용인 효성해링턴플레이스5(B5),2,37.266482105,127.09569866,7.0,단독,Y
1017,경기용인 효성해링턴플레이스5(B5),2,37.266482105,127.09569866,7.0,단독,Y
1018,경기용인 효성해링턴플레이스5(B5),2,37.266482105,127.09569866,7.0,단독,Y
1019,경기용인 효성해링턴플레이스5(B5),2,37.266482105,127.09569866,7.0,단독,Y
1020,경기용인 효성해링턴플레이스6(B2),2,37.266482105,127.09569866,7.0,단독,Y
1021,경기용인 효성해링턴플레이스6(B2),2,37.266482105,127.09569866,7.0,단독,Y
1022,경기용인 효성해링턴플레이스6(B2),2,37.266482105,127.09569866,7.0,단독,Y
1023,경기용인 효성해링턴플레이스6(B2),2,37.266482105,127.09569866,7.0,단독,Y
1024,경기용인 효성해링턴플레이스6(B2),2,37.266482105,127.09569866,7.0,단독,Y
1025,경기용인 효성해링턴플레이스6(B2),2,37.266482105,127.09569866,7.0,단독,Y
1026,경기용인 효성해링턴플레이스7(B2),2,37.266482105,127.09569866,7.0,단독,Y
1027,경기용인 효성해링턴플레이스7(B2),2,37.266482105,127.09569866,7.0,단독,Y
1028,경기용인 효성해링턴플레이스7(B2),2,37.266482105,127.09569866,7.0,단독,Y
1029,경기용인 광교산자이아파트1(B1),2,37.328543911,127.07158002,7.0,단독,Y
1030,경기용인 광교산자이아파트1(B1),2,37.328543911,127.07158002,7.0,단독,Y
1031,경기용인 광교산자이아파트2(B1),2,37.328543911,127.07158002,7.0,단독,Y
1032,경기용인 광교산자이아파트2(B1),2,37.328543911,127.07158002,7.0,단독,Y
1033,경기용인 광교산자이아파트3(B1),2,37.328543911,127.07158002,7.0,단독,Y
1034,경기용인 광교산자이아파트3(B1),2,37.328543911,127.07158002,7.0,단독,Y
1035,경기용인 광교산자이아파트3(B1),2,37.328543911,127.07158002,7.0,단독,Y
1036,경기용인 광교상록자이1(B1),2,37.298095161,127.0711361,7.0,단독,Y
1037,경기용인 광교상록자이1(B1),2,37.298095161,127.0711361,7.0,단독,Y
1038,경기용인 광교상록자이1(B1),2,37.298095161,127.0711361,7.0,단독,Y
1039,경기용인 광교상록자이2(B1),2,37.298095161,127.0711361,7.0,단독,Y
