지형지물,관리번호,관리기관,법정동,지번,신호등유무,보도턱낮춤유무,장애인시설유무,X,Y
횡단보도,201110170,용인시,송전리,1231 도,Y,Y,Y,217830.201,404517.932
횡단보도,201110171,용인시,송전리,1231 도,Y,Y,Y,217855.524,404519.594
횡단보도,201110172,용인시,송전리,1231 도,Y,Y,N,217947.674,404527.213
횡단보도,201110173,용인시,송전리,1231 도,Y,Y,Y,217843.112,404508.01
횡단보도,201110174,용인시,송전리,1231 도,Y,Y,Y,217719.399,404492.805
횡단보도,201120002,용인시,성복동,405-3전,Y,Y,Y,205445.055,424620.696
횡단보도,201120003,용인시,성복동,760 대,N,Y,Y,205624.574,424556.826
횡단보도,201120004,용인시,성복동,378-2장,N,Y,Y,205708.297,424539.427
횡단보도,201120005,용인시,성복동,386대,N,Y,Y,205405.433,424736.914
횡단보도,201120006,용인시,성복동,387-5대,N,Y,Y,205383.762,424718.081
횡단보도,201120007,용인시,성복동,405-2전,N,Y,Y,205430.161,424629.174
횡단보도,201120008,용인시,성복동,380-9답,Y,Y,Y,205613.986,424543.484
횡단보도,201120009,용인시,성복동,398-17전,Y,Y,Y,205315.743,424457.074
횡단보도,201120010,용인시,성복동,398-17전,N,Y,Y,205306.691,424445.882
횡단보도,201120011,용인시,성복동,517-5답,N,Y,Y,205166.771,424419.075
횡단보도,201120012,용인시,성복동,516-4답,Y,Y,Y,205198.038,424428.8
횡단보도,201120013,용인시,성복동,515-1전,N,Y,Y,205263.15,424442.467
횡단보도,201120014,용인시,성복동,410-3전,Y,Y,Y,205471.037,424503.799
횡단보도,201120015,용인시,성복동,410-12답,Y,Y,Y,205454.222,424481.983
횡단보도,201120016,용인시,성복동,410-3전,N,Y,Y,205435.762,424483.301
횡단보도,201120017,용인시,성복동,693-5도,N,Y,Y,205541.816,424519.681
횡단보도,201120018,용인시,성복동,377-1답,Y,Y,Y,205736.784,424521.065
횡단보도,201120019,용인시,성복동,410-2대,Y,Y,Y,205491.021,424494.905
횡단보도,201120020,용인시,성복동,398-17전,N,Y,Y,205328.594,424452.648
횡단보도,201120021,용인시,성복동,398-13전,N,Y,Y,205319.303,424439.792
횡단보도,201121001,용인시,신봉동,344답,Y,Y,Y,205693.281,425429.559
횡단보도,201121002,용인시,신봉동,344-2답,Y,Y,Y,205678.906,425440.901
횡단보도,201121003,용인시,신봉동,358-9대,Y,Y,Y,205734.693,425710.424
횡단보도,201121005,용인시,신봉동,279-1장,Y,N,N,205782.731,425356
횡단보도,201121006,용인시,신봉동,280잡,Y,Y,Y,205867.513,425311.114
횡단보도,201121007,용인시,신봉동,280잡,Y,Y,Y,205853.399,425312.664
횡단보도,201121008,용인시,신봉동,280잡,N,Y,N,205859.543,425301.698
횡단보도,201121009,용인시,신봉동,288전,Y,Y,Y,205947.751,425351.606
횡단보도,201121010,용인시,신봉동,817-1구,Y,Y,Y,205967.575,425352.841
횡단보도,201121011,용인시,신봉동,818도,Y,Y,Y,205945.571,425373.183
횡단보도,201121012,용인시,신봉동,287-1전,Y,Y,Y,205969.512,425371.225
횡단보도,201121013,용인시,신봉동,772-11천,Y,Y,Y,205912.653,425406.239
횡단보도,201121014,용인시,신봉동,286전,Y,Y,Y,205898.816,425409.388
횡단보도,201121015,용인시,신봉동,772-11천,Y,Y,Y,205849.55,425471.026
횡단보도,201121016,용인시,신봉동,274-3전,Y,Y,Y,205810.687,425598.908
횡단보도,201121017,용인시,신봉동,274-3전,Y,Y,Y,205800.568,425585.088
횡단보도,201121018,용인시,신봉동,772-58천,N,Y,Y,206081.303,425309.031
횡단보도,201121019,용인시,신봉동,817-2구,Y,Y,Y,206049.122,425289.049
횡단보도,201121020,용인시,신봉동,308-2잡,Y,Y,Y,206051.194,425271.538
횡단보도,201121021,용인시,신봉동,815잡,Y,Y,Y,206033.475,425274.411
횡단보도,201121022,용인시,신봉동,283-1전,Y,Y,Y,206031.365,425289.085
횡단보도,201121023,용인시,신봉동,307-1대,Y,Y,Y,205990.69,425228.624
횡단보도,201121024,용인시,신봉동,산 175-1임,N,Y,Y,205974.711,425211.835
횡단보도,201121025,용인시,신봉동,252-9도,N,N,N,206176.358,425328.497
횡단보도,201121026,용인시,신봉동,806도,Y,Y,Y,206283.713,425234.38
횡단보도,201121027,용인시,신봉동,256전,Y,Y,Y,206075.312,425466.856
횡단보도,201121028,용인시,신봉동,256전,Y,Y,Y,206069.055,425442.682
횡단보도,201121029,용인시,신봉동,256전,Y,Y,Y,206042.717,425437.268
횡단보도,201121030,용인시,신봉동,256전,Y,Y,Y,206049.129,425465.572
횡단보도,201121031,용인시,신봉동,243-1전,Y,Y,Y,206173.718,425579.712
횡단보도,201121032,용인시,신봉동,233-1전,Y,Y,Y,206020.484,425734.559
횡단보도,201121033,용인시,신봉동,233전,Y,Y,Y,206010.897,425738.424
횡단보도,201121034,용인시,신봉동,233전,Y,Y,Y,206021.755,425748.503
횡단보도,201121035,용인시,신봉동,233전,Y,Y,Y,206010.565,425753.384
횡단보도,201121036,용인시,신봉동,208-2전,Y,Y,Y,205908.018,425909.653
횡단보도,201121037,용인시,신봉동,208-2전,Y,Y,Y,205892.543,425910.912
횡단보도,201121038,용인시,신봉동,416-12전,Y,Y,Y,205777.601,425793.778
횡단보도,201121039,용인시,신봉동,213-5전,Y,Y,Y,205836.455,425868.309
횡단보도,201121040,용인시,신봉동,213-1전,Y,Y,Y,205835.971,425853.599
횡단보도,201121041,용인시,신봉동,213-1전,Y,Y,Y,205848.706,425852.639
횡단보도,201121042,용인시,신봉동,213-1전,Y,Y,Y,205848.742,425866.671
횡단보도,201121043,용인시,신봉동,424-7전,Y,Y,Y,205706.997,426110.751
횡단보도,201121044,용인시,신봉동,424-7전,Y,Y,Y,205696.299,426106.879
횡단보도,201121045,용인시,신봉동,424-7전,Y,Y,Y,205715.248,426091.141
횡단보도,201121046,용인시,신봉동,424-7전,Y,Y,Y,205696.167,426089.438
횡단보도,201121047,용인시,신봉동,212-1전,Y,Y,Y,205821.083,425992.235
횡단보도,201121048,용인시,신봉동,411-28대,Y,Y,Y,205611.332,425935.145
횡단보도,201121049,용인시,신봉동,411-26전,Y,Y,Y,205607.207,425956.214
횡단보도,201121050,용인시,신봉동,411-24대,Y,Y,Y,205644.57,426010.579
횡단보도,201121051,용인시,신봉동,414대,Y,Y,Y,205657.661,426014.664
횡단보도,201121052,용인시,신봉동,413-1대,Y,Y,Y,205657.416,426030.148
횡단보도,201121053,용인시,신봉동,207-2임,Y,Y,Y,205835.928,425989.746
횡단보도,201121054,용인시,신봉동,207-6임,Y,Y,Y,205890.875,425927.243
횡단보도,201121055,용인시,신봉동,416-12전,Y,Y,Y,205751.222,425792.725
횡단보도,201121056,용인시,신봉동,826-4도,Y,Y,Y,205751.274,425760.312
횡단보도,201121057,용인시,신봉동,416-12전,Y,Y,Y,205780.625,425762.154
횡단보도,201121058,용인시,신봉동,244전,Y,Y,Y,206138.125,425520.806
횡단보도,201121059,용인시,신봉동,244전,Y,Y,Y,206133.985,425506.434
횡단보도,201122001,용인시,청덕동,592도,N,Y,N,213135.831,421964.499
횡단보도,201122002,용인시,청덕동,592도,N,Y,N,213149.159,421954.406
횡단보도,201122003,용인시,청덕동,591도,N,Y,N,213139.799,421941.399
횡단보도,201122004,용인시,청덕동,590도,N,Y,N,213292.585,421895.453
횡단보도,201122005,용인시,청덕동,592도,N,Y,N,213201.691,421886.051
횡단보도,201122006,용인시,청덕동,591도,N,Y,N,213215.235,421882.455
횡단보도,201122007,용인시,청덕동,591도,N,Y,N,213195.235,421879.774
횡단보도,201122008,용인시,청덕동,582도,N,Y,N,212901.107,421840.968
횡단보도,201122009,용인시,청덕동,577도,N,Y,N,212402.84,421328.724
횡단보도,201122010,용인시,청덕동,579도,N,Y,N,212406.814,421313.867
횡단보도,201122011,용인시,청덕동,577도,N,Y,N,212384.966,421313.931
횡단보도,201122012,용인시,청덕동,573도,Y,Y,Y,212382.084,421292.725
횡단보도,201122013,용인시,청덕동,573도,N,Y,Y,212275.95,421281.289
횡단보도,201122014,용인시,청덕동,573도,Y,Y,Y,212396.601,421279.965
횡단보도,201122015,용인시,청덕동,381-1답,Y,Y,Y,212218.998,421279.651
횡단보도,201122016,용인시,청덕동,573도,Y,Y,Y,212234.378,421268.346
횡단보도,201122017,용인시,청덕동,573도,Y,Y,Y,212384.008,421266.203
횡단보도,201122018,용인시,청덕동,573도,Y,Y,Y,212217.433,421254.813
횡단보도,201122019,용인시,청덕동,578도,N,Y,N,212623.678,421389.117
횡단보도,201122020,용인시,청덕동,586도,N,Y,Y,212834.791,421385.271
횡단보도,201122021,용인시,청덕동,578도,N,Y,N,212613.421,421383.675
횡단보도,201122022,용인시,청덕동,578도,N,Y,N,212755.119,421380.144
횡단보도,201122023,용인시,청덕동,578도,N,Y,N,212621.501,421379.964
횡단보도,201122024,용인시,청덕동,579도,N,Y,N,212681.589,421374.174
횡단보도,201122025,용인시,청덕동,579도,N,Y,N,212666.47,421372.697
횡단보도,201122026,용인시,청덕동,578도,N,Y,N,212765.369,421373.078
횡단보도,201122027,용인시,청덕동,580도,N,Y,N,212755.617,421370.643
횡단보도,201122028,용인시,청덕동,580도,N,Y,N,212675.396,421365.642
횡단보도,201122029,용인시,청덕동,581도,N,Y,Y,212778.539,421365.134
횡단보도,201122030,용인시,청덕동,579도,N,Y,N,212629.694,421364.219
횡단보도,201122031,용인시,청덕동,579도,N,Y,N,212636.769,421361.009
횡단보도,201122032,용인시,청덕동,577도,N,Y,N,212442.777,421355.883
횡단보도,201122033,용인시,청덕동,579도,N,Y,N,212626.564,421353.529
횡단보도,201122034,용인시,청덕동,580도,N,Y,N,212744.932,421352.756
횡단보도,201122035,용인시,청덕동,580도,N,Y,N,212634.841,421351.234
횡단보도,201122036,용인시,청덕동,579도,N,Y,N,212737.732,421348.744
횡단보도,201122037,용인시,청덕동,577도,N,Y,N,212506.699,421348.533
횡단보도,201122038,용인시,청덕동,578도,N,Y,N,212434.402,421343.755
횡단보도,201122039,용인시,청덕동,578도,N,Y,N,212499.312,421342.325
횡단보도,201122040,용인시,청덕동,578도,N,Y,N,212513.558,421341.593
횡단보도,201122041,용인시,청덕동,580도,N,Y,N,212738.702,421339.891
횡단보도,201122042,용인시,청덕동,577도,N,Y,N,212418.611,421339.492
횡단보도,201122043,용인시,청덕동,578도,N,Y,N,212506.455,421334.25
횡단보도,201122044,용인시,청덕동,579도,N,Y,N,212595.367,421332.704
횡단보도,201122045,용인시,청덕동,579도,N,Y,N,212582.457,421324.264
횡단보도,201122046,용인시,청덕동,579도,N,Y,N,212590.052,421323.294
횡단보도,201122047,용인시,청덕동,578도,N,Y,N,212506.698,421322.143
횡단보도,201122048,용인시,청덕동,579도,N,Y,N,212499.171,421315.287
횡단보도,201122049,용인시,청덕동,579도,N,Y,N,212512.55,421314.72
횡단보도,201122050,용인시,청덕동,580도,N,Y,N,212700.231,421311.118
횡단보도,201122051,용인시,청덕동,580도,N,Y,N,212653.382,421309.604
횡단보도,201122052,용인시,청덕동,580도,N,Y,N,212707.973,421307.77
횡단보도,201122053,용인시,청덕동,580도,N,Y,N,212645.432,421304.894
횡단보도,201122054,용인시,청덕동,580도,N,Y,N,212660.489,421303.62
횡단보도,201122055,용인시,청덕동,580도,N,Y,N,212695.285,421303.791
횡단보도,201122056,용인시,청덕동,573도,Y,Y,Y,212495.66,421281.102
횡단보도,201122057,용인시,청덕동,573도,N,Y,Y,212740.786,421275.482
횡단보도,201122058,용인시,청덕동,573도,Y,Y,Y,212754.125,421271.975
횡단보도,201122059,용인시,청덕동,573도,N,Y,Y,212769.097,421270.697
횡단보도,201122060,용인시,청덕동,573도,Y,Y,Y,212482.839,421270.456
횡단보도,201122061,용인시,청덕동,573도,Y,Y,Y,212740.232,421262.953
횡단보도,201122062,용인시,청덕동,573도,N,Y,Y,212627.385,421260.39
횡단보도,201122063,용인시,청덕동,573도,Y,Y,Y,212764.314,421259.227
횡단보도,201122064,용인시,청덕동,583도,Y,Y,N,212941.929,421735.607
횡단보도,201122065,용인시,청덕동,584도,N,Y,N,213069.804,421687.856
횡단보도,201122066,용인시,청덕동,584도,N,Y,N,213056.67,421683.097
횡단보도,201122067,용인시,청덕동,585도,N,Y,N,213065.572,421678.884
횡단보도,201122068,용인시,청덕동,584도,N,Y,N,213035.944,421675.548
횡단보도,201122069,용인시,청덕동,584도,N,Y,N,213022.974,421670.877
횡단보도,201122070,용인시,청덕동,585도,N,Y,N,213030.977,421667.68
횡단보도,201122071,용인시,청덕동,584도,N,Y,N,213002.178,421663.279
횡단보도,201122072,용인시,청덕동,584도,N,Y,N,212989.034,421658.489
횡단보도,201122073,용인시,청덕동,585도,N,Y,Y,212997.176,421654.982
횡단보도,201122074,용인시,청덕동,583도,N,Y,N,212972.019,421641.856
횡단보도,201122075,용인시,청덕동,585도,N,Y,N,213089.399,421604.159
횡단보도,201122076,용인시,청덕동,585도,N,Y,N,213097.255,421600.141
횡단보도,201122077,용인시,청덕동,585도,N,Y,N,213084.771,421595.874
횡단보도,201122078,용인시,청덕동,585도,N,Y,N,213055.574,421591.881
횡단보도,201122079,용인시,청덕동,585도,N,Y,N,213063.11,421587.669
횡단보도,201122080,용인시,청덕동,585도,N,Y,N,213051.17,421583.521
횡단보도,201122081,용인시,청덕동,585도,N,Y,N,213021.677,421579.381
횡단보도,201122082,용인시,청덕동,585도,N,Y,N,213028.971,421575.364
횡단보도,201122083,용인시,청덕동,585도,N,Y,N,213017.858,421571.579
횡단보도,201122084,용인시,청덕동,583도,Y,Y,Y,213003.732,421543.544
횡단보도,201122085,용인시,청덕동,581도,Y,Y,Y,213026.522,421531.526
횡단보도,201122086,용인시,청덕동,581도,Y,Y,Y,212991.31,421515.055
횡단보도,201122087,용인시,청덕동,587도,Y,Y,Y,213011.493,421499.557
횡단보도,201122088,용인시,청덕동,586도,N,Y,Y,213008.107,421471.551
횡단보도,201122089,용인시,청덕동,523-2도,N,Y,Y,212866.24,421449.925
횡단보도,201122090,용인시,청덕동,581도,Y,Y,Y,212866.818,421431.703
횡단보도,201122091,용인시,청덕동,603도,N,Y,Y,213046.383,421420.799
횡단보도,201122092,용인시,청덕동,603도,N,Y,Y,213055.447,421419.237
횡단보도,201122093,용인시,청덕동,586도,N,Y,Y,212916.169,421414.206
횡단보도,201122094,용인시,청덕동,603도,N,Y,Y,213043.424,421407.215
횡단보도,201122095,용인시,청덕동,604도,N,Y,N,213033.474,421400.799
횡단보도,201122096,용인시,청덕동,604도,N,Y,N,213018.429,421388.577
횡단보도,201122097,용인시,청덕동,605도,N,Y,N,213027.662,421387.161
횡단보도,201122099,용인시,청덕동,604도,N,Y,N,212969.156,421348.672
횡단보도,201122100,용인시,청덕동,604도,N,Y,N,212958.59,421339.545
횡단보도,201122101,용인시,청덕동,605도,N,Y,N,212967.955,421338.911
횡단보도,201122102,용인시,청덕동,603도,Y,N,Y,213056.436,421320.164
횡단보도,201122103,용인시,청덕동,603도,N,Y,Y,213048.762,421292.478
횡단보도,201122105,용인시,청덕동,606도,N,Y,Y,213109.052,421248.826
횡단보도,201122106,용인시,청덕동,606도,N,Y,Y,213060.226,421248.627
횡단보도,201122107,용인시,청덕동,606도,N,Y,Y,213050.121,421244.014
횡단보도,201122108,용인시,청덕동,606도,Y,Y,Y,212908.458,421240.177
횡단보도,201122109,용인시,청덕동,606도,N,Y,Y,213117.332,421225.196
횡단보도,201122110,용인시,청덕동,594도,N,Y,Y,213452.322,422050.004
횡단보도,201122111,용인시,청덕동,594도,N,Y,N,213436.513,422047.601
횡단보도,201122112,용인시,청덕동,594도,N,Y,N,213426.035,422048
횡단보도,201122113,용인시,청덕동,594도,N,Y,N,213385.994,422046.242
횡단보도,201122114,용인시,청덕동,594도,N,Y,N,213396.365,422046.202
횡단보도,201122115,용인시,청덕동,596도,N,Y,Y,213457.715,422044.412
횡단보도,201122116,용인시,청덕동,594도,N,Y,N,213359.781,422045.54
횡단보도,201122117,용인시,청덕동,594도,N,Y,N,213349.078,422044.956
횡단보도,201122118,용인시,청덕동,595도,N,Y,N,213431.189,422042.825
횡단보도,201122119,용인시,청덕동,595도,N,Y,N,213391.261,422040.94
횡단보도,201122120,용인시,청덕동,595도,N,Y,N,213354.229,422040.083
횡단보도,201122121,용인시,청덕동,593도,N,Y,Y,213325.429,422033.737
횡단보도,201122122,용인시,청덕동,595도,N,Y,N,213394.136,421977.564
횡단보도,201122123,용인시,청덕동,595도,N,Y,N,213399.685,421972.558
횡단보도,201122124,용인시,청덕동,595도,N,Y,N,213388.729,421972.132
횡단보도,201122125,용인시,청덕동,597도,Y,Y,Y,213464.076,421957.844
횡단보도,201122126,용인시,청덕동,593도,Y,Y,Y,213317.539,421952.208
횡단보도,201122127,용인시,청덕동,597도,Y,Y,Y,213475.91,421947.426
횡단보도,201122128,용인시,청덕동,597도,Y,Y,Y,213453.1,421945.325
횡단보도,201122129,용인시,청덕동,597도,Y,Y,Y,213325.784,421941.72
횡단보도,201122130,용인시,청덕동,597도,Y,Y,Y,213465.466,421934.631
횡단보도,201122131,용인시,청덕동,598도,N,Y,Y,213470.305,421808.095
횡단보도,201122132,용인시,청덕동,590도,Y,Y,Y,213299.952,421807.735
횡단보도,201122133,용인시,청덕동,590도,Y,Y,Y,213304.057,421780.698
횡단보도,201122134,용인시,청덕동,597도,Y,Y,Y,213597.497,421952.42
횡단보도,201122135,용인시,청덕동,597도,N,Y,Y,213657.984,421944.923
횡단보도,201122136,용인시,청덕동,597도,Y,Y,Y,213661.843,421931.602
횡단보도,201122137,용인시,청덕동,571-2공,N,Y,Y,213725.662,421773.372
횡단보도,201122138,용인시,청덕동,590도,N,Y,Y,213329.577,421693.54
횡단보도,201122139,용인시,청덕동,589도,Y,Y,Y,213311.389,421631.671
횡단보도,201122140,용인시,청덕동,590도,Y,Y,Y,213330.818,421623.403
횡단보도,201122141,용인시,청덕동,599도,Y,Y,Y,213740.6,421674.711
횡단보도,201122142,용인시,청덕동,599도,N,Y,Y,213646.72,421502.432
횡단보도,201122143,용인시,청덕동,599도,Y,Y,Y,213660.947,421495.441
횡단보도,201122144,용인시,청덕동,599도,N,Y,Y,213462.79,421458.072
횡단보도,201122145,용인시,청덕동,599도,Y,Y,Y,213475.31,421450.12
횡단보도,201122146,용인시,청덕동,599도,N,Y,Y,213461.997,421436.062
횡단보도,201122147,용인시,청덕동,600도,Y,Y,Y,213372.352,421425.894
횡단보도,201122148,용인시,청덕동,599도,Y,Y,Y,213391.554,421420.493
횡단보도,201122149,용인시,청덕동,599도,N,Y,Y,213328.474,421374.752
횡단보도,201122150,용인시,청덕동,599도,N,Y,Y,213307.774,421360.741
횡단보도,201122151,용인시,청덕동,599도,Y,Y,Y,213650.639,421482.126
횡단보도,201122152,용인시,청덕동,599도,Y,Y,Y,213562.992,421471.515
횡단보도,201122153,용인시,청덕동,599도,N,Y,Y,213746.556,421683.272
횡단보도,201123001,용인시,공세동,717 도,Y,Y,Y,209638.394,415535.329
횡단보도,201123002,용인시,공세동,717 도,Y,Y,Y,209599.451,415515.547
횡단보도,201123003,용인시,공세동,717 도,Y,Y,Y,209490.929,415453.639
횡단보도,201123004,용인시,공세동,717 도,Y,Y,Y,209798.078,415569.723
횡단보도,201124001,용인시,영덕동,952대,N,Y,N,207023.973,420078.226
횡단보도,201124002,용인시,영덕동,1166도,Y,Y,Y,207034.801,420042.49
횡단보도,201124003,용인시,영덕동,1163도,N,Y,Y,207035.828,419979.556
횡단보도,201124004,용인시,영덕동,1163도,N,Y,Y,207044.202,419972.964
횡단보도,201124005,용인시,영덕동,976대,N,Y,Y,206251.216,419926.633
횡단보도,201124006,용인시,영덕동,1138도,Y,Y,Y,206262.765,419924.294
횡단보도,201124007,용인시,영덕동,1136도,Y,Y,Y,206574.796,419898.531
횡단보도,201124008,용인시,영덕동,1138도,Y,Y,Y,206297.13,419890.049
횡단보도,201124009,용인시,영덕동,1138도,Y,Y,Y,206416.769,419887.147
횡단보도,201124010,용인시,영덕동,1160도,Y,Y,Y,206594.561,419884.346
횡단보도,201124011,용인시,영덕동,1138도,Y,Y,Y,206555.509,419884.373
횡단보도,201124012,용인시,영덕동,1138도,Y,Y,Y,206323.463,419885.331
횡단보도,201124013,용인시,영덕동,1163도,Y,Y,Y,207024.517,419874.522
횡단보도,201124014,용인시,영덕동,1138도,Y,Y,Y,206310.302,419874.248
횡단보도,201124015,용인시,영덕동,1136도,Y,Y,Y,206575.877,419869.451
횡단보도,201124016,용인시,영덕동,1160도,Y,Y,Y,206828.869,419854.309
횡단보도,201124017,용인시,영덕동,961대,N,Y,Y,206851.68,419859.92
횡단보도,201124018,용인시,영덕동,1160도,Y,Y,Y,206855.501,419847.261
횡단보도,201124019,용인시,영덕동,1162도,N,Y,Y,206842.143,419838.182
횡단보도,201124020,용인시,영덕동,1138도,Y,Y,Y,206308.568,419820.714
횡단보도,201124021,용인시,영덕동,1160도,Y,Y,Y,206996.439,419805.289
횡단보도,201124022,용인시,영덕동,1163도,Y,Y,Y,207006.569,419788.054
횡단보도,201124023,용인시,영덕동,1136도,Y,Y,Y,206573.137,419768.792
횡단보도,201124024,용인시,영덕동,1186도,Y,Y,Y,208027.618,419765.445
횡단보도,201124025,용인시,영덕동,959학,N,N,N,207010.415,419763.428
횡단보도,201124026,용인시,영덕동,1141도,Y,Y,Y,206558.63,419756.125
횡단보도,201124027,용인시,영덕동,1138도,N,Y,Y,206297.29,419754.891
횡단보도,201124028,용인시,영덕동,1141도,Y,Y,Y,206325.793,419755.607
횡단보도,201124029,용인시,영덕동,1141도,Y,Y,Y,206441.761,419755.73
횡단보도,201124030,용인시,영덕동,1186도,Y,Y,Y,208037.256,419753.177
횡단보도,201124031,용인시,영덕동,1138도,Y,Y,Y,206309.185,419741.074
횡단보도,201124032,용인시,영덕동,1136도,N,N,Y,206563.156,419713.022
횡단보도,201124033,용인시,영덕동,1136도,Y,Y,Y,206574.151,419689.851
횡단보도,201124034,용인시,영덕동,1138도,Y,Y,Y,206308.255,419689.681
횡단보도,201124035,용인시,영덕동,1142도,Y,Y,Y,206326.014,419671.55
횡단보도,201124036,용인시,영덕동,1142도,Y,Y,Y,206289.631,419668.807
횡단보도,201124037,용인시,영덕동,1142도,Y,Y,Y,206594.396,419672.04
횡단보도,201124038,용인시,영덕동,1142도,Y,Y,Y,206554.954,419669.197
횡단보도,201124039,용인시,영덕동,1142도,Y,Y,Y,206441.755,419670.741
횡단보도,201124040,용인시,영덕동,1163도,Y,Y,Y,206982.883,419664.286
횡단보도,201124041,용인시,영덕동,1142도,Y,Y,Y,206961.947,419649.843
횡단보도,201124042,용인시,영덕동,1142도,Y,Y,Y,206309.223,419652.093
횡단보도,201124043,용인시,영덕동,1152도,Y,Y,Y,206573.484,419652.071
횡단보도,201124044,용인시,영덕동,1142도,Y,Y,Y,206997.787,419643.276
횡단보도,201124045,용인시,영덕동,1187도,Y,Y,Y,208046.032,419610.592
횡단보도,201124046,용인시,영덕동,1185도,Y,Y,Y,208034.389,419602.553
횡단보도,201124047,용인시,영덕동,1142도,N,Y,Y,207136.933,419599.87
횡단보도,201124048,용인시,영덕동,1152도,Y,Y,Y,206572.233,419590.333
횡단보도,201124049,용인시,영덕동,1143도,Y,Y,Y,206311.861,419589.646
횡단보도,201124050,용인시,영덕동,985-3대,N,Y,Y,206497.924,419587.779
횡단보도,201124051,용인시,영덕동,985-3대,N,Y,Y,206461.403,419587.602
횡단보도,201124052,용인시,영덕동,985-1대,N,Y,Y,206392.047,419587.563
횡단보도,201124053,용인시,영덕동,1168도,N,Y,Y,207266.788,419585.591
횡단보도,201124054,용인시,영덕동,1143도,Y,Y,Y,206558.134,419577.691
횡단보도,201124055,용인시,영덕동,1143도,Y,Y,Y,206325.115,419577.006
횡단보도,201124056,용인시,영덕동,1143도,Y,Y,Y,206440.987,419577.243
횡단보도,201124057,용인시,영덕동,1143도,N,Y,N,206300.474,419574.707
횡단보도,201124058,용인시,영덕동,1168도,Y,Y,Y,207295.143,419562.847
횡단보도,201124059,용인시,영덕동,1168도,Y,Y,Y,207271.148,419557.379
횡단보도,201124060,용인시,영덕동,1168도,N,Y,Y,207320.36,419556.601
횡단보도,201124061,용인시,영덕동,1168도,Y,Y,Y,207311.461,419539.777
횡단보도,201124062,용인시,영덕동,1168도,Y,Y,Y,207287.842,419532.799
횡단보도,201124063,용인시,영덕동,1168도,N,Y,Y,207257.847,419536.188
횡단보도,201124064,용인시,영덕동,1168도,N,Y,Y,207313.755,419520.811
횡단보도,201124065,용인시,영덕동,1152도,Y,Y,Y,206573.407,419507.895
횡단보도,201124066,용인시,영덕동,1143도,Y,Y,Y,206310.069,419505.748
횡단보도,201124067,용인시,영덕동,1152도,Y,Y,Y,206559.624,419491.193
횡단보도,201124068,용인시,영덕동,1144도,Y,Y,Y,206326.734,419492.247
횡단보도,201124069,용인시,영덕동,1022대,N,Y,N,206583.434,419492.845
횡단보도,201124070,용인시,영덕동,1144도,Y,Y,Y,206294.752,419491.28
횡단보도,201124071,용인시,영덕동,1144도,Y,Y,Y,206493.467,419490.84
횡단보도,201124072,용인시,영덕동,1144도,Y,Y,Y,206442.095,419490.839
횡단보도,201124073,용인시,영덕동,1144도,Y,Y,Y,206376.642,419490.765
횡단보도,201124074,용인시,영덕동,1151도,N,Y,Y,206503.44,419479.919
횡단보도,201124075,용인시,영덕동,1149도,N,Y,Y,206366.874,419479.874
횡단보도,201124076,용인시,영덕동,1152도,Y,Y,Y,206574.307,419476.492
횡단보도,201124077,용인시,영덕동,1168도,Y,Y,Y,207466.589,419466.363
횡단보도,201124078,용인시,영덕동,1186도,Y,Y,Y,208052.804,419465.245
횡단보도,201124079,용인시,영덕동,1183도,N,Y,Y,207457.076,419459.445
횡단보도,201124080,용인시,영덕동,1185도,Y,Y,Y,207859.911,419458.132
횡단보도,201124081,용인시,영덕동,1184도,Y,Y,Y,208035.068,419449.375
횡단보도,201124082,용인시,영덕동,1085잡,N,Y,N,207729.318,419455.367
횡단보도,201124083,용인시,영덕동,1184도,Y,Y,Y,207847.989,419447.825
횡단보도,201124084,용인시,영덕동,1196도,Y,Y,Y,208067.53,419448.534
횡단보도,201124085,용인시,영덕동,1144도,Y,Y,Y,206182.57,419440.222
횡단보도,201124086,용인시,영덕동,1184도,N,Y,N,207710.645,419439.593
횡단보도,201124087,용인시,영덕동,1191도,Y,Y,Y,207859.693,419437.911
횡단보도,201124088,용인시,영덕동,1186도,Y,Y,Y,208053.897,419432.305
횡단보도,201124089,용인시,영덕동,1168도,N,Y,N,207252.469,419424.979
횡단보도,201124090,용인시,영덕동,1182도,N,Y,Y,207298.147,419423.93
횡단보도,201124091,용인시,영덕동,1144도,N,Y,Y,206154.502,419427.494
횡단보도,201124092,용인시,영덕동,1156도,Y,Y,Y,206179.056,419418.564
횡단보도,201124093,용인시,영덕동,1144도,Y,Y,Y,206157.747,419417.516
횡단보도,201124094,용인시,영덕동,1156도,N,Y,Y,206203.573,419415.724
횡단보도,201124095,용인시,영덕동,1156도,N,Y,Y,206186.275,419401.617
횡단보도,201124096,용인시,영덕동,1152도,N,Y,Y,206575.814,419362.155
횡단보도,201124097,용인시,영덕동,1150도,N,Y,Y,206415.03,419357.185
횡단보도,201124098,용인시,영덕동,1153도,Y,Y,Y,206561.886,419350.839
횡단보도,201124099,용인시,영덕동,1153도,N,Y,Y,206405.619,419350.138
횡단보도,201124100,용인시,영덕동,1153도,N,Y,Y,206328.463,419349.946
횡단보도,201124101,용인시,영덕동,1153도,N,Y,Y,206423.81,419350.129
횡단보도,201124102,용인시,영덕동,1153도,N,Y,Y,206414.553,419342.984
횡단보도,201124103,용인시,영덕동,1022대,N,Y,N,206586.834,419338.282
