,충전소명,충전소ID,충전기ID,충전기타입,주소,상세위치,이용가능시간,위도,경도,기관 아이디,기관명,운영기관명,운영기관연락처,충전기상태,상태갱신일시,마지막 충전시작일시,마지막 충전종료일시,충전중 시작일시,파워타입,충전용량,충전방식,지역코드,지역구분 상세 코드,충전소 구분 코드,충전소 구분 상세코드,주차료무료,충전소 안내,이용자 제한,이용제한 사유,삭제 여부,삭제 사유
4252,성현마을반도유보라,SF001283,17,02,경기도 용인시 수지구 죽전로193번길 35,null,평일 09:00~18:00,37.327672927,127.12241669,SF,스타코프,(주)스타코프,1833-4903,2,20221006163933,20220727185525,20220728051912,20220727185525,,3,단독,41,41460,H0,H001,Y,,Y,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
4253,성현마을반도유보라,SF001283,18,02,경기도 용인시 수지구 죽전로193번길 35,null,평일 09:00~18:00,37.327672927,127.12241669,SF,스타코프,(주)스타코프,1833-4903,2,20221010232331,20220514210252,20221010231909,20221010212143,,3,단독,41,41460,H0,H001,Y,,Y,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
4254,성현마을반도유보라,SF001283,19,02,경기도 용인시 수지구 죽전로193번길 35,null,평일 09:00~18:00,37.327672927,127.12241669,SF,스타코프,(주)스타코프,1833-4903,2,20221011074522,20220913211237,20221008021958,20221007191125,,3,단독,41,41460,H0,H001,Y,,Y,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
4255,성현마을반도유보라,SF001283,20,02,경기도 용인시 수지구 죽전로193번길 35,null,평일 09:00~18:00,37.327672927,127.12241669,SF,스타코프,(주)스타코프,1833-4903,2,20221009074600,20220907190434,20220908052340,20220907190434,,3,단독,41,41460,H0,H001,Y,,Y,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
4256,성현마을반도유보라,SF001283,21,02,경기도 용인시 수지구 죽전로193번길 35,null,평일 09:00~18:00,37.327672927,127.12241669,SF,스타코프,스타코프,1833-4903,2,20221010074447,20220923122602,20221001190126,20221001131200,,3,단독,41,41460,H0,H001,Y,,Y,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
4257,성현마을반도유보라,SF001283,22,02,경기도 용인시 수지구 죽전로193번길 35,null,평일 09:00~18:00,37.327672927,127.12241669,SF,스타코프,스타코프,1833-4903,2,20221006170256,20220927181238,20221005210753,20221005142447,,3,단독,41,41460,H0,H001,Y,,N,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
4258,성현마을반도유보라,SF001283,23,02,경기도 용인시 수지구 죽전로193번길 35,null,평일 09:00~18:00,37.327672927,127.12241669,SF,스타코프,스타코프,1833-4903,2,20221006104540,,,,,3,단독,41,41460,H0,H001,Y,,N,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
4259,경기 용인시 기흥구 서천동로43번길 5-15 (저압수용가),SF001409,01,02,경기도 용인시 기흥구 서천동로43번길 5-15,null,09:00~18:00,37.237067558,127.07700482,SF,스타코프,(주)스타코프,1833-4903,4,20221006100933,20220724202019,20220724202020,20220813163736,,3,단독,41,41460,G0,G004,N,,Y,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
4260,경기 용인시 기흥구 서천동로43번길 5-15 (저압수용가),SF001409,02,02,경기도 용인시 기흥구 서천동로43번길 5-15,null,09:00~18:00,37.237067558,127.07700482,SF,스타코프,스타코프,1833-4903,2,20221011040218,20220927185922,20221011035641,20221010194238,,3,단독,41,41460,G0,G004,N,,N,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
4261,용인수지우체국,SF001530,01,02,경기도 용인시 수지구 문정로 3,null,09:00~18:00,37.321245318,127.09684358,SF,스타코프,(주)스타코프,02-1833-4903,4,20221011074438,,,,,3,단독,41,41460,A0,A001,N,,Y,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
4262,용인수지우체국,SF001530,02,02,경기도 용인시 수지구 문정로 3,null,09:00~18:00,37.321245318,127.09684358,SF,스타코프,(주)스타코프,02-1833-4903,4,20221011074441,,,,,3,단독,41,41460,A0,A001,N,,Y,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
4263,용인우체국,SF001533,01,02,경기도 용인시 처인구 중부대로1161번길 73,null,09:00~18:00,37.242004005,127.18064254,SF,스타코프,(주)스타코프,02-1833-4903,4,20221011074505,,,,,3,단독,41,41460,A0,A001,N,,Y,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
4264,용인우체국,SF001533,02,02,경기도 용인시 처인구 중부대로1161번길 73,null,09:00~18:00,37.242004005,127.18064254,SF,스타코프,(주)스타코프,02-1833-4903,4,20221010072842,,,,,3,단독,41,41460,A0,A001,N,,Y,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
4265,용인우체국,SF001533,03,02,경기도 용인시 처인구 중부대로1161번길 73,null,09:00~18:00,37.242004005,127.18064254,SF,스타코프,(주)스타코프,02-1833-4903,4,20221010021739,,,,,3,단독,41,41460,A0,A001,N,,Y,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
4266,용인우체국,SF001533,04,02,경기도 용인시 처인구 중부대로1161번길 73,null,09:00~18:00,37.242004005,127.18064254,SF,스타코프,(주)스타코프,02-1833-4903,4,20221009074606,20211029194149,20211029204228,,,3,단독,41,41460,A0,A001,N,,Y,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
4267,용인우체국,SF001533,05,02,경기도 용인시 처인구 중부대로1161번길 73,null,09:00~18:00,37.242004005,127.18064254,SF,스타코프,(주)스타코프,02-1833-4903,4,20221011074437,,,,,3,단독,41,41460,A0,A001,N,,Y,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
4268,용인우체국,SF001533,06,02,경기도 용인시 처인구 중부대로1161번길 73,null,09:00~18:00,37.242004005,127.18064254,SF,스타코프,(주)스타코프,02-1833-4903,4,20221011074514,,,,,3,단독,41,41460,A0,A001,N,,Y,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
4269,용인우체국,SF001533,07,02,경기도 용인시 처인구 중부대로1161번길 73,null,09:00~18:00,37.242004005,127.18064254,SF,스타코프,(주)스타코프,02-1833-4903,4,20221010072842,,,,,3,단독,41,41460,A0,A001,N,,Y,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
4270,기아 강남대대리점,SF001583,01,02,경기도 용인시 기흥구 용구대로 1965,null,09:00~18:00,37.263619721,127.10449075,SF,스타코프,(주)스타코프,02-1833-4903,3,20221011074529,20220823102338,20220823151429,20220824142315,,3,단독,41,41460,G0,G004,N,,Y,입주자외 이용불가,N,
4271,경기 용인시 기흥구 청명산로 51 (저압수용가),SF001734,01,02,경기도 용인시 기흥구 청명산로 51,null,09:00~18:00,37.258641081,127.09015719,SF,스타코프,(주)스타코프,02-1833-4903,4,20221006104353,,,,,3,단독,41,41460,G0,G004,N,,Y,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
4272,경기 용인시 처인구 모현읍 오산로13번길 38-34 (저압수용가),SF001888,01,02,경기도 용인시 처인구 모현읍 오산로13번길 38-34,null,09:00~18:00,37.331667596,127.16203856,SF,스타코프,(주)스타코프,02-1833-4903,2,20221011064014,20220927181246,20221011063608,20221010203712,,3,단독,41,41460,G0,G004,N,,Y,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
4273,경기 용인시 처인구 원삼면 두창호수로190번길 28 (저압수용가),SF001894,01,02,경기도 용인시 처인구 원삼면 두창호수로190번길 28,null,09:00~18:00,37.141325200,127.33890774,SF,스타코프,(주)스타코프,02-1833-4903,2,20221006104338,20220920204445,20220914211254,20220920204445,,3,단독,41,41460,G0,G004,N,,Y,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
4274,경기 용인시 기흥구 트리플힐스로 7-12 (저압수용가),SF001905,01,02,경기도 용인시 기흥구 트리플힐스로 7-12,null,09:00~18:00,37.274428474,127.09007206,SF,스타코프,(주)스타코프,02-1833-4903,2,20221007165708,20220927122758,20221007165129,20221007130334,,3,단독,41,41460,G0,G004,N,,Y,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
4275,경기 용인시 수지구 신봉1로172번길 38 (저압수용가),SF001925,01,02,경기도 용인시 수지구 신봉1로172번길 38,null,09:00~18:00,37.331042662,127.07081759,SF,스타코프,(주)스타코프,02-1833-4903,4,20221006100939,20220404181040,20220404184234,20220404181040,,3,단독,41,41460,G0,G004,N,,Y,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
4276,경기 용인시 기흥구 동백중앙로54번길 25-87 (저압수용가),SF001951,01,02,경기도 용인시 기흥구 동백중앙로54번길 25-87,null,09:00~18:00,37.263822638,127.16446176,SF,스타코프,(주)스타코프,02-1833-4903,2,20221009074529,20220923170248,20221005233243,20221005165652,,3,단독,41,41460,G0,G006,N,,Y,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
4277,호수마을서해그랑블,SF001968,01,02,경기도 용인시 기흥구 동백7로 56,null,09:00~18:00,37.281737311,127.15782838,SF,스타코프,스타코프(주)스타코프,1833-4903,2,20221007074546,20220919142917,20220918183351,,,3,단독,41,41460,H0,H001,N,,N,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
4278,호수마을서해그랑블,SF001968,02,02,경기도 용인시 기흥구 동백7로 56,null,09:00~18:00,37.281737311,127.15782838,SF,스타코프,스타코프(주)스타코프,1833-4903,2,20221008020847,20220812121155,20220812150035,,,3,단독,41,41460,H0,H001,N,,N,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
4279,호수마을서해그랑블,SF001968,03,02,경기도 용인시 기흥구 동백7로 56,null,09:00~18:00,37.281737311,127.15782838,SF,스타코프,스타코프(주)스타코프,1833-4903,2,20221009152914,20220926210613,20221009152835,20221008183808,,3,단독,41,41460,H0,H001,N,,N,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
4280,호수마을서해그랑블,SF001968,04,02,경기도 용인시 기흥구 동백7로 56,null,09:00~18:00,37.281737311,127.15782838,SF,스타코프,스타코프(주)스타코프,1833-4903,2,20221011074547,20220818215154,20220922233725,20220922220801,,3,단독,41,41460,H0,H001,N,,N,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
4281,호수마을서해그랑블,SF001968,05,02,경기도 용인시 기흥구 동백7로 56,null,09:00~18:00,37.281737311,127.15782838,SF,스타코프,스타코프(주)스타코프,1833-4903,2,20221009074621,20220901204935,20221006233932,20221006181722,,3,단독,41,41460,H0,H001,N,,N,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
4282,호수마을서해그랑블,SF001968,06,02,경기도 용인시 기흥구 동백7로 56,null,09:00~18:00,37.281737311,127.15782838,SF,스타코프,스타코프(주)스타코프,1833-4903,2,20221011074438,20220812211200,20220813133114,,,3,단독,41,41460,H0,H001,N,,N,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
4283,호수마을서해그랑블,SF001968,07,02,경기도 용인시 기흥구 동백7로 56,null,09:00~18:00,37.281737311,127.15782838,SF,스타코프,스타코프(주)스타코프,1833-4903,2,20221011074438,,,,,3,단독,41,41460,H0,H001,N,,N,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
4284,호수마을서해그랑블,SF001968,08,02,경기도 용인시 기흥구 동백7로 56,null,09:00~18:00,37.281737311,127.15782838,SF,스타코프,스타코프(주)스타코프,1833-4903,2,20221006170248,,,,,3,단독,41,41460,H0,H001,N,,N,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
4285,호수마을서해그랑블,SF001968,09,02,경기도 용인시 기흥구 동백7로 56,null,09:00~18:00,37.281737311,127.15782838,SF,스타코프,스타코프(주)스타코프,1833-4903,2,20221011074459,,,,,3,단독,41,41460,H0,H001,N,,N,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
4286,호수마을서해그랑블,SF001968,10,02,경기도 용인시 기흥구 동백7로 56,null,09:00~18:00,37.281737311,127.15782838,SF,스타코프,스타코프(주)스타코프,1833-4903,2,20221006172904,,,,,3,단독,41,41460,H0,H001,N,,N,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
4287,호수마을서해그랑블,SF001968,11,02,경기도 용인시 기흥구 동백7로 56,null,09:00~18:00,37.281737311,127.15782838,SF,스타코프,스타코프(주)스타코프,1833-4903,2,20221011074438,,,,,3,단독,41,41460,H0,H001,N,,N,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
4288,호수마을서해그랑블,SF001968,12,02,경기도 용인시 기흥구 동백7로 56,null,09:00~18:00,37.281737311,127.15782838,SF,스타코프,스타코프(주)스타코프,1833-4903,2,20221005165240,,,,,3,단독,41,41460,H0,H001,N,,N,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
4289,호수마을서해그랑블,SF001968,13,02,경기도 용인시 기흥구 동백7로 56,null,09:00~18:00,37.281737311,127.15782838,SF,스타코프,스타코프(주)스타코프,1833-4903,2,20221005165611,,,,,3,단독,41,41460,H0,H001,N,,N,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
4290,호수마을서해그랑블,SF001968,14,02,경기도 용인시 기흥구 동백7로 56,null,09:00~18:00,37.281737311,127.15782838,SF,스타코프,스타코프(주)스타코프,1833-4903,2,20221006100954,,,,,3,단독,41,41460,H0,H001,N,,N,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
4291,호수마을서해그랑블,SF001968,15,02,경기도 용인시 기흥구 동백7로 56,null,09:00~18:00,37.281737311,127.15782838,SF,스타코프,스타코프(주)스타코프,1833-4903,2,20221006104412,20220613190449,20220614013137,,,3,단독,41,41460,H0,H001,N,,N,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
4292,호수마을서해그랑블,SF001968,16,02,경기도 용인시 기흥구 동백7로 56,null,09:00~18:00,37.281737311,127.15782838,SF,스타코프,스타코프(주)스타코프,1833-4903,2,20221006104330,20220902135908,20220902165810,,,3,단독,41,41460,H0,H001,N,,N,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
4293,호수마을서해그랑블,SF001968,17,02,경기도 용인시 기흥구 동백7로 56,null,09:00~18:00,37.281737311,127.15782838,SF,스타코프,스타코프(주)스타코프,1833-4903,2,20221006104412,20220906184545,20220906184609,,,3,단독,41,41460,H0,H001,N,,N,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
4294,호수마을서해그랑블,SF001968,18,02,경기도 용인시 기흥구 동백7로 56,null,09:00~18:00,37.281737311,127.15782838,SF,스타코프,스타코프(주)스타코프,1833-4903,2,20221005165635,,,,,3,단독,41,41460,H0,H001,N,,N,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
4295,호수마을서해그랑블,SF001968,19,02,경기도 용인시 기흥구 동백7로 56,null,09:00~18:00,37.281737311,127.15782838,SF,스타코프,스타코프(주)스타코프,1833-4903,2,20221005165430,20220829133633,20220829200543,,,3,단독,41,41460,H0,H001,N,,N,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
4296,호수마을서해그랑블,SF001968,20,02,경기도 용인시 기흥구 동백7로 56,null,09:00~18:00,37.281737311,127.15782838,SF,스타코프,스타코프(주)스타코프,1833-4903,2,20221005165533,,,,,3,단독,41,41460,H0,H001,N,,N,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
4297,호수마을서해그랑블,SF001968,21,02,경기도 용인시 기흥구 동백7로 56,null,09:00~18:00,37.281737311,127.15782838,SF,스타코프,스타코프(주)스타코프,1833-4903,2,20221010074554,,,,,3,단독,41,41460,H0,H001,N,,N,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
4298,호수마을서해그랑블,SF001968,22,02,경기도 용인시 기흥구 동백7로 56,null,09:00~18:00,37.281737311,127.15782838,SF,스타코프,스타코프(주)스타코프,1833-4903,2,20221006170022,,,,,3,단독,41,41460,H0,H001,N,,N,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
4299,호수마을서해그랑블,SF001968,23,02,경기도 용인시 기흥구 동백7로 56,null,09:00~18:00,37.281737311,127.15782838,SF,스타코프,스타코프(주)스타코프,1833-4903,2,20221011074547,,,,,3,단독,41,41460,H0,H001,N,,N,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
4300,호수마을서해그랑블,SF001968,24,02,경기도 용인시 기흥구 동백7로 56,null,09:00~18:00,37.281737311,127.15782838,SF,스타코프,스타코프(주)스타코프,1833-4903,2,20221009074517,,,,,3,단독,41,41460,H0,H001,N,,N,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
4301,호수마을서해그랑블,SF001968,25,02,경기도 용인시 기흥구 동백7로 56,null,09:00~18:00,37.281737311,127.15782838,SF,스타코프,스타코프(주)스타코프,1833-4903,2,20221006104339,20220508170243,20220508211536,,,3,단독,41,41460,H0,H001,N,,N,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
4302,호수마을서해그랑블,SF001968,26,02,경기도 용인시 기흥구 동백7로 56,null,09:00~18:00,37.281737311,127.15782838,SF,스타코프,스타코프(주)스타코프,1833-4903,2,20221006104415,,,,,3,단독,41,41460,H0,H001,N,,N,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
4303,호수마을서해그랑블,SF001968,27,02,경기도 용인시 기흥구 동백7로 56,null,09:00~18:00,37.281737311,127.15782838,SF,스타코프,스타코프(주)스타코프,1833-4903,2,20221006104405,20220906133150,20220906155118,,,3,단독,41,41460,H0,H001,N,,N,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
4304,호수마을서해그랑블,SF001968,28,02,경기도 용인시 기흥구 동백7로 56,null,09:00~18:00,37.281737311,127.15782838,SF,스타코프,스타코프(주)스타코프,1833-4903,2,20221006104425,20220906185006,20220906185041,,,3,단독,41,41460,H0,H001,N,,N,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
4305,신봉마을4단지동일하이빌,SF001980,01,02,경기도 용인시 수지구 신봉3로12번길 9,null,09:00~18:00,37.330219920,127.06486220,SF,스타코프,스타코프(주)스타코프,02-1833-4903,2,20221011074439,,,,,3,단독,41,41460,H0,H001,N,,N,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
4306,신봉마을4단지동일하이빌,SF001980,02,02,경기도 용인시 수지구 신봉3로12번길 9,null,09:00~18:00,37.330219920,127.06486220,SF,스타코프,스타코프(주)스타코프,02-1833-4903,2,20221008020900,,,,,3,단독,41,41460,H0,H001,N,,N,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
4307,신봉마을4단지동일하이빌,SF001980,03,02,경기도 용인시 수지구 신봉3로12번길 9,null,09:00~18:00,37.330219920,127.06486220,SF,스타코프,스타코프(주)스타코프,02-1833-4903,2,20221011074506,20220920192720,20220921015100,20220920192720,,3,단독,41,41460,H0,H001,N,,N,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
4308,신봉마을4단지동일하이빌,SF001980,04,02,경기도 용인시 수지구 신봉3로12번길 9,null,09:00~18:00,37.330219920,127.06486220,SF,스타코프,스타코프(주)스타코프,02-1833-4903,2,20221006170211,,,,,3,단독,41,41460,H0,H001,N,,N,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
4309,신봉마을4단지동일하이빌,SF001980,05,02,경기도 용인시 수지구 신봉3로12번길 9,null,09:00~18:00,37.330219920,127.06486220,SF,스타코프,스타코프(주)스타코프,02-1833-4903,2,20221006170447,,,,,3,단독,41,41460,H0,H001,N,,N,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
4310,신봉마을4단지동일하이빌,SF001980,06,02,경기도 용인시 수지구 신봉3로12번길 9,null,09:00~18:00,37.330219920,127.06486220,SF,스타코프,스타코프(주)스타코프,02-1833-4903,2,20221009074613,,,,,3,단독,41,41460,H0,H001,N,,N,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
4311,신봉마을4단지동일하이빌,SF001980,07,02,경기도 용인시 수지구 신봉3로12번길 9,null,09:00~18:00,37.330219920,127.06486220,SF,스타코프,스타코프(주)스타코프,02-1833-4903,2,20221006104357,,,,,3,단독,41,41460,H0,H001,N,,N,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
4312,신봉마을4단지동일하이빌,SF001980,08,02,경기도 용인시 수지구 신봉3로12번길 9,null,09:00~18:00,37.330219920,127.06486220,SF,스타코프,스타코프(주)스타코프,02-1833-4903,2,20221006104323,,,,,3,단독,41,41460,H0,H001,N,,N,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
4313,신봉마을4단지동일하이빌,SF001980,09,02,경기도 용인시 수지구 신봉3로12번길 9,null,09:00~18:00,37.330219920,127.06486220,SF,스타코프,스타코프(주)스타코프,02-1833-4903,2,20221011074506,,20221011004327,20221010195728,,3,단독,41,41460,H0,H001,N,,N,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
4314,신봉마을4단지동일하이빌,SF001980,10,02,경기도 용인시 수지구 신봉3로12번길 9,null,09:00~18:00,37.330219920,127.06486220,SF,스타코프,스타코프(주)스타코프,02-1833-4903,2,20221011074459,,,,,3,단독,41,41460,H0,H001,N,,N,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
4315,신봉마을4단지동일하이빌,SF001980,11,02,경기도 용인시 수지구 신봉3로12번길 9,null,09:00~18:00,37.330219920,127.06486220,SF,스타코프,스타코프(주)스타코프,02-1833-4903,2,20221011074532,,,,,3,단독,41,41460,H0,H001,N,,N,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
4316,신봉마을4단지동일하이빌,SF001980,12,02,경기도 용인시 수지구 신봉3로12번길 9,null,09:00~18:00,37.330219920,127.06486220,SF,스타코프,스타코프(주)스타코프,02-1833-4903,2,20221011074439,,20221003234311,20221003192716,,3,단독,41,41460,H0,H001,N,,N,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
4317,신봉마을4단지동일하이빌,SF001980,13,02,경기도 용인시 수지구 신봉3로12번길 9,null,09:00~18:00,37.330219920,127.06486220,SF,스타코프,스타코프(주)스타코프,02-1833-4903,2,20221011074505,,,,,3,단독,41,41460,H0,H001,N,,N,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
4318,신봉마을4단지동일하이빌,SF001980,14,02,경기도 용인시 수지구 신봉3로12번길 9,null,09:00~18:00,37.330219920,127.06486220,SF,스타코프,스타코프(주)스타코프,02-1833-4903,2,20221011074532,,,,,3,단독,41,41460,H0,H001,N,,N,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
4319,신봉마을4단지동일하이빌,SF001980,15,02,경기도 용인시 수지구 신봉3로12번길 9,null,09:00~18:00,37.330219920,127.06486220,SF,스타코프,스타코프(주)스타코프,02-1833-4903,2,20221011074532,,,,,3,단독,41,41460,H0,H001,N,,N,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
4320,신봉마을4단지동일하이빌,SF001980,16,02,경기도 용인시 수지구 신봉3로12번길 9,null,09:00~18:00,37.330219920,127.06486220,SF,스타코프,스타코프(주)스타코프,02-1833-4903,2,20221006104329,,,,,3,단독,41,41460,H0,H001,N,,N,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
4321,신봉마을4단지동일하이빌,SF001980,17,02,경기도 용인시 수지구 신봉3로12번길 9,null,09:00~18:00,37.330219920,127.06486220,SF,스타코프,스타코프(주)스타코프,02-1833-4903,2,20221006171046,,,,,3,단독,41,41460,H0,H001,N,,N,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
4322,신봉마을4단지동일하이빌,SF001980,18,02,경기도 용인시 수지구 신봉3로12번길 9,null,09:00~18:00,37.330219920,127.06486220,SF,스타코프,스타코프(주)스타코프,02-1833-4903,2,20221006165921,,,,,3,단독,41,41460,H0,H001,N,,N,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
4323,신봉마을4단지동일하이빌,SF001980,19,02,경기도 용인시 수지구 신봉3로12번길 9,null,09:00~18:00,37.330219920,127.06486220,SF,스타코프,스타코프(주)스타코프,02-1833-4903,2,20221009074517,,,,,3,단독,41,41460,H0,H001,N,,N,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
4324,탑실마을대주피오레1단지,SF001987,01,02,경기도 용인시 기흥구 탑실로 15,null,09:00~18:00,37.239062771,127.10780286,SF,스타코프,스타코프(주)스타코프,1833-4903,2,20221010074502,20220626162908,20220626202834,,,3,단독,41,41460,H0,H001,N,,N,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
4325,탑실마을대주피오레1단지,SF001987,02,02,경기도 용인시 기흥구 탑실로 15,null,09:00~18:00,37.239062771,127.10780286,SF,스타코프,스타코프(주)스타코프,1833-4903,2,20221010074559,20220615154246,20220615193240,,,3,단독,41,41460,H0,H001,N,,N,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
4326,탑실마을대주피오레1단지,SF001987,03,02,경기도 용인시 기흥구 탑실로 15,null,09:00~18:00,37.239062771,127.10780286,SF,스타코프,스타코프(주)스타코프,1833-4903,2,20221010021748,20220925225149,20221008120025,20221007211429,,3,단독,41,41460,H0,H001,N,,N,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
4327,탑실마을대주피오레1단지,SF001987,04,02,경기도 용인시 기흥구 탑실로 15,null,09:00~18:00,37.239062771,127.10780286,SF,스타코프,스타코프(주)스타코프,1833-4903,2,20221010081612,20220927122417,20221010081032,20221009155815,,3,단독,41,41460,H0,H001,N,,N,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
4328,탑실마을대주피오레1단지,SF001987,05,02,경기도 용인시 기흥구 탑실로 15,null,09:00~18:00,37.239062771,127.10780286,SF,스타코프,스타코프(주)스타코프,1833-4903,2,20221006162838,,,,,3,단독,41,41460,H0,H001,N,,N,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
4329,탑실마을대주피오레1단지,SF001987,06,02,경기도 용인시 기흥구 탑실로 15,null,09:00~18:00,37.239062771,127.10780286,SF,스타코프,스타코프(주)스타코프,1833-4903,2,20221010074502,,,,,3,단독,41,41460,H0,H001,N,,N,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
4330,탑실마을대주피오레1단지,SF001987,07,02,경기도 용인시 기흥구 탑실로 15,null,09:00~18:00,37.239062771,127.10780286,SF,스타코프,스타코프(주)스타코프,1833-4903,2,20221011074505,,,,,3,단독,41,41460,H0,H001,N,,N,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
4331,탑실마을대주피오레1단지,SF001987,08,02,경기도 용인시 기흥구 탑실로 15,null,09:00~18:00,37.239062771,127.10780286,SF,스타코프,스타코프(주)스타코프,1833-4903,2,20221010074502,20220826190332,20220826230856,,,3,단독,41,41460,H0,H001,N,,N,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
4332,탑실마을대주피오레1단지,SF001987,09,02,경기도 용인시 기흥구 탑실로 15,null,09:00~18:00,37.239062771,127.10780286,SF,스타코프,스타코프(주)스타코프,1833-4903,2,20221011074547,20220919110943,20220920041731,20220919110943,,3,단독,41,41460,H0,H001,N,,N,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
4333,탑실마을대주피오레1단지,SF001987,10,02,경기도 용인시 기흥구 탑실로 15,null,09:00~18:00,37.239062771,127.10780286,SF,스타코프,스타코프(주)스타코프,1833-4903,2,20221011101956,20220927233013,20221011095013,20221011012050,,3,단독,41,41460,H0,H001,N,,N,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
4334,탑실마을대주피오레1단지,SF001987,11,02,경기도 용인시 기흥구 탑실로 15,null,09:00~18:00,37.239062771,127.10780286,SF,스타코프,스타코프(주)스타코프,1833-4903,2,20221006162925,20220922032757,20220922035439,,,3,단독,41,41460,H0,H001,N,,N,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
