노선번호,노선명,노선별정류장순번,정류장번호,정류장명,위도,경도,데이터기준일
250051203,북산1(북산104),56,250001412,오항2리,37.993370,127.881440,2021-09-09
250051203,북산1(북산104),57,250026853,인성학교입구,37.998550,127.879620,2021-09-09
250051203,북산1(북산104),58,250001404,추곡1리1반,38.013500,127.880950,2021-09-09
250051203,북산1(북산104),59,250001402,추곡1리3반,38.020060,127.881140,2021-09-09
250051203,북산1(북산104),60,250001392,추곡초교,38.024280,127.883330,2021-09-09
250051203,북산1(북산104),61,250001393,추곡약수터,38.035860,127.888150,2021-09-09
250051203,북산1(북산104),62,250026819,추곡약수터입구,38.030160,127.889610,2021-09-09
250051203,북산1(북산104),63,250001397,북산치안센터,38.027540,127.883090,2021-09-09
250051203,북산1(북산104),64,250001405,추곡2리,38.033530,127.877260,2021-09-09
250051203,북산1(북산104),65,250001127,추곡터널,38.035180,127.867930,2021-09-09
250051203,북산1(북산104),66,250026845,간척리,38.028700,127.839230,2021-09-09
250051203,북산1(북산104),67,263001766,간척사거리,38.028650,127.816080,2021-09-09
250051203,북산1(북산104),68,250027136,장본교앞사거리,37.953960,127.769130,2021-09-09
250051203,북산1(북산104),69,250027026,유포2리종점,37.952280,127.776600,2021-09-09
250051203,북산1(북산104),70,250001918,유포리회관,37.949130,127.776620,2021-09-09
250051203,북산1(북산104),71,250026625,유포리,37.946050,127.778610,2021-09-09
250051203,북산1(북산104),72,250027028,원정사입구,37.941870,127.779150,2021-09-09
250051203,북산1(북산104),73,250027029,침례교회앞,37.939310,127.779200,2021-09-09
250051203,북산1(북산104),74,250026622,방앗간앞,37.938050,127.778340,2021-09-09
250051203,북산1(북산104),75,250001425,천전1리,37.937120,127.775240,2021-09-09
250051203,북산1(북산104),76,250026864,춘천국유림관리소,37.930500,127.772870,2021-09-09
250051203,북산1(북산104),77,250001910,천전2리,37.930460,127.769370,2021-09-09
250051203,북산1(북산104),78,250001291,율문3리,37.929920,127.765360,2021-09-09
250051203,북산1(북산104),79,250001270,항공대정문,37.929470,127.761780,2021-09-09
250051203,북산1(북산104),80,250001268,율문2리,37.927090,127.755840,2021-09-09
250051203,북산1(북산104),81,250001363,춘천한샘고등학교,37.925210,127.751100,2021-09-09
250051203,북산1(북산104),82,250002056,신북읍행복센터,37.925230,127.746900,2021-09-09
250051203,북산1(북산104),83,250027099,샘밭장터,37.924580,127.745970,2021-09-09
250051204,북산1(북산105),1,250027100,샘밭장터,37.924500,127.746140,2021-09-09
250051204,북산1(북산105),2,250002055,신북읍행복센터,37.925150,127.746770,2021-09-09
250051204,북산1(북산105),3,250001362,춘천한샘고등학교,37.925390,127.752050,2021-09-09
250051204,북산1(북산105),4,250001267,율문2리,37.926900,127.755720,2021-09-09
250051204,북산1(북산105),5,250001269,항공대정문,37.929290,127.761670,2021-09-09
250051204,북산1(북산105),6,250001905,율문3리,37.929840,127.766430,2021-09-09
250051204,북산1(북산105),7,250001909,천전2리,37.930330,127.770030,2021-09-09
250051204,북산1(북산105),8,250026865,춘천국유림관리소,37.930370,127.772810,2021-09-09
250051204,북산1(북산105),9,250001426,천전1리,37.937120,127.775380,2021-09-09
250051204,북산1(북산105),10,250027030,방앗간앞,37.938000,127.778430,2021-09-09
250051204,북산1(북산105),11,250026623,침례교회앞,37.939310,127.779320,2021-09-09
250051204,북산1(북산105),12,250026624,원정사입구,37.941880,127.779300,2021-09-09
250051204,북산1(북산105),13,250027027,유포리,37.946040,127.778770,2021-09-09
250051204,북산1(북산105),14,250001917,유포2리마을회관,37.949320,127.776560,2021-09-09
250051204,북산1(북산105),15,250027031,유포2리종점,37.952360,127.776600,2021-09-09
250051204,북산1(북산105),16,250027135,장본교앞사거리,37.953980,127.769240,2021-09-09
250051204,북산1(북산105),17,263001765,간척사거리,38.029020,127.817270,2021-09-09
250051204,북산1(북산105),18,250001061,추곡터널,38.034910,127.868610,2021-09-09
250051204,북산1(북산105),19,250001060,추곡(낚시터),38.033380,127.877070,2021-09-09
250051204,북산1(북산105),20,250026759,소양호권역홍보관,38.029730,127.880300,2021-09-09
250051204,북산1(북산105),21,250001396,북산치안센터,38.027400,127.882970,2021-09-09
250051204,북산1(북산105),22,250001393,추곡약수터,38.035860,127.888150,2021-09-09
250051204,북산1(북산105),23,250026819,추곡약수터입구,38.030160,127.889610,2021-09-09
250051204,북산1(북산105),24,250001391,추곡초교,38.024210,127.883160,2021-09-09
250051204,북산1(북산105),25,250001403,추곡1리3반,38.019530,127.881090,2021-09-09
250051204,북산1(북산105),26,250001059,추곡1리1반,38.013430,127.880760,2021-09-09
250051204,북산1(북산105),27,250026852,인성학교입구,37.998530,127.879480,2021-09-09
250051204,북산1(북산105),28,250001411,오항2리,37.993230,127.881390,2021-09-09
250051204,북산1(북산105),29,250002224,북산면행복센터,37.987070,127.885510,2021-09-09
250051204,북산1(북산105),30,250026862,오빛뜰체험관,37.985290,127.888080,2021-09-09
250051204,북산1(북산105),31,250002087,수청골입구,37.986070,127.892500,2021-09-09
250051204,북산1(북산105),32,250026990,오항1리3반,37.978310,127.888050,2021-09-09
250051204,북산1(북산105),33,250026989,떡갈매기,37.971930,127.891650,2021-09-09
250051204,북산1(북산105),34,250026991,오항1리3반,37.978300,127.888140,2021-09-09
250051204,북산1(북산105),35,250001058,천리터,37.983730,127.896380,2021-09-09
250051204,북산1(북산105),36,250026718,오항리종점,37.977510,127.904410,2021-09-09
250051204,북산1(북산105),37,250001992,오항리종점,37.977590,127.904480,2021-09-09
250051204,북산1(북산105),38,250001125,오항리,37.979550,127.900920,2021-09-09
250051204,북산1(북산105),39,250001126,천리터,37.983760,127.896470,2021-09-09
250051204,북산1(북산105),40,250002088,수청교,37.986150,127.892610,2021-09-09
250051204,북산1(북산105),41,250026863,오빛뜰체험관,37.985430,127.888040,2021-09-09
250051204,북산1(북산105),42,250002223,북산면행복센터,37.987210,127.885560,2021-09-09
250051204,북산1(북산105),43,250001412,오항2리,37.993370,127.881440,2021-09-09
250051204,북산1(북산105),44,250026853,인성학교입구,37.998550,127.879620,2021-09-09
250051204,북산1(북산105),45,250001404,추곡1리1반,38.013500,127.880950,2021-09-09
250051204,북산1(북산105),46,250001402,추곡1리3반,38.020060,127.881140,2021-09-09
250051204,북산1(북산105),47,250001392,추곡초교,38.024280,127.883330,2021-09-09
250051204,북산1(북산105),48,250001393,추곡약수터,38.035860,127.888150,2021-09-09
250051204,북산1(북산105),49,250026819,추곡약수터입구,38.030160,127.889610,2021-09-09
250051204,북산1(북산105),50,250001397,북산치안센터,38.027540,127.883090,2021-09-09
250051204,북산1(북산105),51,250001405,추곡2리,38.033530,127.877260,2021-09-09
250051204,북산1(북산105),52,250001127,추곡터널,38.035180,127.867930,2021-09-09
250051204,북산1(북산105),53,250026845,간척리,38.028700,127.839230,2021-09-09
250051204,북산1(북산105),54,263001766,간척사거리,38.028650,127.816080,2021-09-09
250051204,북산1(북산105),55,250027136,장본교앞사거리,37.953960,127.769130,2021-09-09
250051204,북산1(북산105),56,250027026,유포2리종점,37.952280,127.776600,2021-09-09
250051204,북산1(북산105),57,250001918,유포리회관,37.949130,127.776620,2021-09-09
250051204,북산1(북산105),58,250026625,유포리,37.946050,127.778610,2021-09-09
250051204,북산1(북산105),59,250027028,원정사입구,37.941870,127.779150,2021-09-09
250051204,북산1(북산105),60,250027029,침례교회앞,37.939310,127.779200,2021-09-09
250051204,북산1(북산105),61,250026622,방앗간앞,37.938050,127.778340,2021-09-09
250051204,북산1(북산105),62,250001425,천전1리,37.937120,127.775240,2021-09-09
250051204,북산1(북산105),63,250026864,춘천국유림관리소,37.930500,127.772870,2021-09-09
250051204,북산1(북산105),64,250001910,천전2리,37.930460,127.769370,2021-09-09
250051204,북산1(북산105),65,250001291,율문3리,37.929920,127.765360,2021-09-09
250051204,북산1(북산105),66,250001270,항공대정문,37.929470,127.761780,2021-09-09
250051204,북산1(북산105),67,250001268,율문2리,37.927090,127.755840,2021-09-09
250051204,북산1(북산105),68,250001363,춘천한샘고등학교,37.925210,127.751100,2021-09-09
250051204,북산1(북산105),69,250002056,신북읍행복센터,37.925230,127.746900,2021-09-09
250051204,북산1(북산105),70,250027099,샘밭장터,37.924580,127.745970,2021-09-09
250051205,북산1(북산106),1,250027100,샘밭장터,37.924500,127.746140,2021-09-09
250051205,북산1(북산106),2,250002055,신북읍행복센터,37.925150,127.746770,2021-09-09
250051205,북산1(북산106),3,250001362,춘천한샘고등학교,37.925390,127.752050,2021-09-09
250051205,북산1(북산106),4,250001267,율문2리,37.926900,127.755720,2021-09-09
250051205,북산1(북산106),5,250001269,항공대정문,37.929290,127.761670,2021-09-09
250051205,북산1(북산106),6,250001905,율문3리,37.929840,127.766430,2021-09-09
250051205,북산1(북산106),7,250001909,천전2리,37.930330,127.770030,2021-09-09
250051205,북산1(북산106),8,250026865,춘천국유림관리소,37.930370,127.772810,2021-09-09
250051205,북산1(북산106),9,250001426,천전1리,37.937120,127.775380,2021-09-09
250051205,북산1(북산106),10,250027030,방앗간앞,37.938000,127.778430,2021-09-09
250051205,북산1(북산106),11,250026623,침례교회앞,37.939310,127.779320,2021-09-09
250051205,북산1(북산106),12,250026624,원정사입구,37.941880,127.779300,2021-09-09
250051205,북산1(북산106),13,250027027,유포리,37.946040,127.778770,2021-09-09
250051205,북산1(북산106),14,250001917,유포2리마을회관,37.949320,127.776560,2021-09-09
250051205,북산1(북산106),15,250027031,유포2리종점,37.952360,127.776600,2021-09-09
250051205,북산1(북산106),16,250027135,장본교앞사거리,37.953980,127.769240,2021-09-09
250051205,북산1(북산106),17,263001765,간척사거리,38.029020,127.817270,2021-09-09
250051205,북산1(북산106),18,250001061,추곡터널,38.034910,127.868610,2021-09-09
250051205,북산1(북산106),19,250001060,추곡(낚시터),38.033380,127.877070,2021-09-09
250051205,북산1(북산106),20,250026759,소양호권역홍보관,38.029730,127.880300,2021-09-09
250051205,북산1(북산106),21,250001396,북산치안센터,38.027400,127.882970,2021-09-09
250051205,북산1(북산106),22,250001393,추곡약수터,38.035860,127.888150,2021-09-09
250051205,북산1(북산106),23,250026819,추곡약수터입구,38.030160,127.889610,2021-09-09
250051205,북산1(북산106),24,250001391,추곡초교,38.024210,127.883160,2021-09-09
250051205,북산1(북산106),25,250001403,추곡1리3반,38.019530,127.881090,2021-09-09
250051205,북산1(북산106),26,250001059,추곡1리1반,38.013430,127.880760,2021-09-09
250051205,북산1(북산106),27,250026852,인성학교입구,37.998530,127.879480,2021-09-09
250051205,북산1(북산106),28,250001411,오항2리,37.993230,127.881390,2021-09-09
250051205,북산1(북산106),29,250002224,북산면행복센터,37.987070,127.885510,2021-09-09
250051205,북산1(북산106),30,250026862,오빛뜰체험관,37.985290,127.888080,2021-09-09
250051205,북산1(북산106),31,250002087,수청골입구,37.986070,127.892500,2021-09-09
250051205,북산1(북산106),32,250001058,천리터,37.983730,127.896380,2021-09-09
250051205,북산1(북산106),33,250026718,오항리종점,37.977510,127.904410,2021-09-09
250051205,북산1(북산106),34,250001992,오항리종점,37.977590,127.904480,2021-09-09
250051205,북산1(북산106),35,250001125,오항리,37.979550,127.900920,2021-09-09
250051205,북산1(북산106),36,250001126,천리터,37.983760,127.896470,2021-09-09
250051205,북산1(북산106),37,250002088,수청교,37.986150,127.892610,2021-09-09
250051205,북산1(북산106),38,250026863,오빛뜰체험관,37.985430,127.888040,2021-09-09
250051205,북산1(북산106),39,250002223,북산면행복센터,37.987210,127.885560,2021-09-09
250051205,북산1(북산106),40,250001412,오항2리,37.993370,127.881440,2021-09-09
250051205,북산1(북산106),41,250026853,인성학교입구,37.998550,127.879620,2021-09-09
250051205,북산1(북산106),42,250001404,추곡1리1반,38.013500,127.880950,2021-09-09
250051205,북산1(북산106),43,250001402,추곡1리3반,38.020060,127.881140,2021-09-09
250051205,북산1(북산106),44,250001392,추곡초교,38.024280,127.883330,2021-09-09
250051205,북산1(북산106),45,250001393,추곡약수터,38.035860,127.888150,2021-09-09
250051205,북산1(북산106),46,250026819,추곡약수터입구,38.030160,127.889610,2021-09-09
250051205,북산1(북산106),47,250001397,북산치안센터,38.027540,127.883090,2021-09-09
250051205,북산1(북산106),48,250001405,추곡2리,38.033530,127.877260,2021-09-09
250051205,북산1(북산106),49,250001127,추곡터널,38.035180,127.867930,2021-09-09
250051205,북산1(북산106),50,250026845,간척리,38.028700,127.839230,2021-09-09
250051205,북산1(북산106),51,263001766,간척사거리,38.028650,127.816080,2021-09-09
250051205,북산1(북산106),52,250027136,장본교앞사거리,37.953960,127.769130,2021-09-09
250051205,북산1(북산106),53,250027026,유포2리종점,37.952280,127.776600,2021-09-09
250051205,북산1(북산106),54,250001918,유포리회관,37.949130,127.776620,2021-09-09
250051205,북산1(북산106),55,250026625,유포리,37.946050,127.778610,2021-09-09
250051205,북산1(북산106),56,250027028,원정사입구,37.941870,127.779150,2021-09-09
250051205,북산1(북산106),57,250027029,침례교회앞,37.939310,127.779200,2021-09-09
250051205,북산1(북산106),58,250026622,방앗간앞,37.938050,127.778340,2021-09-09
250051205,북산1(북산106),59,250001425,천전1리,37.937120,127.775240,2021-09-09
250051205,북산1(북산106),60,250026864,춘천국유림관리소,37.930500,127.772870,2021-09-09
250051205,북산1(북산106),61,250001910,천전2리,37.930460,127.769370,2021-09-09
250051205,북산1(북산106),62,250001291,율문3리,37.929920,127.765360,2021-09-09
250051205,북산1(북산106),63,250001270,항공대정문,37.929470,127.761780,2021-09-09
250051205,북산1(북산106),64,250001268,율문2리,37.927090,127.755840,2021-09-09
250051205,북산1(북산106),65,250001363,춘천한샘고등학교,37.925210,127.751100,2021-09-09
250051205,북산1(북산106),66,250002056,신북읍행복센터,37.925230,127.746900,2021-09-09
250051205,북산1(북산106),67,250027099,샘밭장터,37.924580,127.745970,2021-09-09
250051300,북산2(북산201),1,250001847,중앙시장환승센터,37.877490,127.724200,2021-09-09
250051300,북산2(북산201),2,250001885,인성병원,37.881090,127.726590,2021-09-09
250051300,북산2(북산201),3,250026781,꿈자람어린이공원,37.883690,127.720330,2021-09-09
250051300,북산2(북산201),4,250026552,춘천역환승센터,37.885270,127.718210,2021-09-09
250051300,북산2(북산201),5,250026551,호반환승센터,37.893200,127.724930,2021-09-09
250051300,북산2(북산201),6,250002120,소양2교,37.899590,127.728580,2021-09-09
250051300,북산2(북산201),7,250001523,삼성동부A,37.899530,127.730820,2021-09-09
250051300,북산2(북산201),8,250001612,농업기술원,37.900560,127.735590,2021-09-09
250051300,북산2(북산201),9,250001257,강원도재활병원,37.903550,127.738270,2021-09-09
250051300,북산2(북산201),10,250002107,소양초교,37.905340,127.739410,2021-09-09
250051300,북산2(북산201),11,250001613,농촌공사춘천지소,37.909230,127.739650,2021-09-09
250051300,북산2(북산201),12,250001199,폴리텍2캠퍼스,37.912020,127.739460,2021-09-09
250051300,북산2(북산201),13,250001344,충렬탑입구,37.916150,127.739350,2021-09-09
250051300,북산2(북산201),14,250002191,여우고개삼거리,37.919490,127.739260,2021-09-09
250051300,북산2(북산201),15,250027100,샘밭장터,37.924500,127.746140,2021-09-09
250051300,북산2(북산201),16,250002055,신북읍행복센터,37.925150,127.746770,2021-09-09
250051300,북산2(북산201),17,250001362,춘천한샘고등학교,37.925390,127.752050,2021-09-09
250051300,북산2(북산201),18,250001267,율문2리,37.926900,127.755720,2021-09-09
250051300,북산2(북산201),19,250001269,항공대정문,37.929290,127.761670,2021-09-09
250051300,북산2(북산201),20,250001905,율문3리,37.929840,127.766430,2021-09-09
250051300,북산2(북산201),21,250001909,천전2리,37.930330,127.770030,2021-09-09
250051300,북산2(북산201),22,250026865,춘천국유림관리소,37.930370,127.772810,2021-09-09
250051300,북산2(북산201),23,250001426,천전1리,37.937120,127.775380,2021-09-09
250051300,북산2(북산201),24,250027030,방앗간앞,37.938000,127.778430,2021-09-09
250051300,북산2(북산201),25,250026623,침례교회앞,37.939310,127.779320,2021-09-09
250051300,북산2(북산201),26,250026624,원정사입구,37.941880,127.779300,2021-09-09
250051300,북산2(북산201),27,250027027,유포리,37.946040,127.778770,2021-09-09
250051300,북산2(북산201),28,250001917,유포2리마을회관,37.949320,127.776560,2021-09-09
250051300,북산2(북산201),29,250027031,유포2리종점,37.952360,127.776600,2021-09-09
250051300,북산2(북산201),30,250027135,장본교앞사거리,37.953980,127.769240,2021-09-09
250051300,북산2(북산201),31,250026596,간척사거리,38.028000,127.817100,2021-09-09
250051300,북산2(북산201),32,250026762,백치고개정상,38.003040,127.815640,2021-09-09
250051300,북산2(북산201),33,250026719,청평사종점,37.980440,127.817630,2021-09-09
250051300,북산2(북산201),34,250026597,청평사종점,37.980420,127.817750,2021-09-09
250051300,북산2(북산201),35,250026598,기도원입구,38.019140,127.816530,2021-09-09
250051300,북산2(북산201),36,263001766,간척사거리,38.028650,127.816080,2021-09-09
250051300,북산2(북산201),37,250027136,장본교앞사거리,37.953960,127.769130,2021-09-09
250051300,북산2(북산201),38,250027026,유포2리종점,37.952280,127.776600,2021-09-09
250051300,북산2(북산201),39,250001918,유포리회관,37.949130,127.776620,2021-09-09
250051300,북산2(북산201),40,250026625,유포리,37.946050,127.778610,2021-09-09
250051300,북산2(북산201),41,250027028,원정사입구,37.941870,127.779150,2021-09-09
250051300,북산2(북산201),42,250027029,침례교회앞,37.939310,127.779200,2021-09-09
250051300,북산2(북산201),43,250026622,방앗간앞,37.938050,127.778340,2021-09-09
250051300,북산2(북산201),44,250001425,천전1리,37.937120,127.775240,2021-09-09
250051300,북산2(북산201),45,250026864,춘천국유림관리소,37.930500,127.772870,2021-09-09
250051300,북산2(북산201),46,250001910,천전2리,37.930460,127.769370,2021-09-09
250051300,북산2(북산201),47,250001291,율문3리,37.929920,127.765360,2021-09-09
250051300,북산2(북산201),48,250001270,항공대정문,37.929470,127.761780,2021-09-09
250051300,북산2(북산201),49,250001268,율문2리,37.927090,127.755840,2021-09-09
250051300,북산2(북산201),50,250001363,춘천한샘고등학교,37.925210,127.751100,2021-09-09
250051300,북산2(북산201),51,250002056,신북읍행복센터,37.925230,127.746900,2021-09-09
250051300,북산2(북산201),52,250027099,샘밭장터,37.924580,127.745970,2021-09-09
250051300,북산2(북산201),53,250026546,여우고개사거리,37.922280,127.739140,2021-09-09
250051300,북산2(북산201),54,250001982,여우고개,37.921410,127.738390,2021-09-09
250051300,북산2(북산201),55,250002192,여우고개삼거리,37.919150,127.739050,2021-09-09
250051300,북산2(북산201),56,250001345,충렬탑입구,37.916220,127.739140,2021-09-09
250051300,북산2(북산201),57,250001743,폴리텍2캠퍼스,37.912290,127.739250,2021-09-09
250051300,북산2(북산201),58,250001614,농촌공사춘천지소,37.909730,127.739350,2021-09-09
250051300,북산2(북산201),59,250002108,소양초교,37.905870,127.739380,2021-09-09
250051300,북산2(북산201),60,250027034,도재활병원삼거리,37.903200,127.737760,2021-09-09
250051300,북산2(북산201),61,250001496,명진학교,37.899980,127.734680,2021-09-09
250051300,북산2(북산201),62,250001524,롯데인벤스,37.899710,127.730870,2021-09-09
250051300,북산2(북산201),63,250002121,사우사거리,37.899960,127.728350,2021-09-09
250051300,북산2(북산201),64,250026550,호반환승센터,37.893510,127.725000,2021-09-09
250051300,북산2(북산201),65,250001357,춘천역환승센터,37.885340,127.717920,2021-09-09
250051300,북산2(북산201),66,250026782,꿈자람어린이공원,37.883620,127.720100,2021-09-09
250051300,북산2(북산201),67,250001886,소양로우체국,37.881080,127.726180,2021-09-09
250051300,북산2(북산201),68,250001202,중앙시장환승센터,37.877070,127.723080,2021-09-09
250051301,북산2(북산202),1,250001847,중앙시장환승센터,37.877490,127.724200,2021-09-09
250051301,북산2(북산202),2,250001885,인성병원,37.881090,127.726590,2021-09-09
250051301,북산2(북산202),3,250026781,꿈자람어린이공원,37.883690,127.720330,2021-09-09
250051301,북산2(북산202),4,250026552,춘천역환승센터,37.885270,127.718210,2021-09-09
250051301,북산2(북산202),5,250026551,호반환승센터,37.893200,127.724930,2021-09-09
250051301,북산2(북산202),6,250002120,소양2교,37.899590,127.728580,2021-09-09
250051301,북산2(북산202),7,250001523,삼성동부A,37.899530,127.730820,2021-09-09
250051301,북산2(북산202),8,250001612,농업기술원,37.900560,127.735590,2021-09-09
250051301,북산2(북산202),9,250001257,강원도재활병원,37.903550,127.738270,2021-09-09
250051301,북산2(북산202),10,250002107,소양초교,37.905340,127.739410,2021-09-09
250051301,북산2(북산202),11,250001613,농촌공사춘천지소,37.909230,127.739650,2021-09-09
250051301,북산2(북산202),12,250001199,폴리텍2캠퍼스,37.912020,127.739460,2021-09-09
250051301,북산2(북산202),13,250001344,충렬탑입구,37.916150,127.739350,2021-09-09
250051301,북산2(북산202),14,250002191,여우고개삼거리,37.919490,127.739260,2021-09-09
250051301,북산2(북산202),15,250027100,샘밭장터,37.924500,127.746140,2021-09-09
250051301,북산2(북산202),16,250002055,신북읍행복센터,37.925150,127.746770,2021-09-09
250051301,북산2(북산202),17,250001362,춘천한샘고등학교,37.925390,127.752050,2021-09-09
250051301,북산2(북산202),18,250001267,율문2리,37.926900,127.755720,2021-09-09
250051301,북산2(북산202),19,250001269,항공대정문,37.929290,127.761670,2021-09-09
250051301,북산2(북산202),20,250001905,율문3리,37.929840,127.766430,2021-09-09
250051301,북산2(북산202),21,250001909,천전2리,37.930330,127.770030,2021-09-09
250051301,북산2(북산202),22,250026865,춘천국유림관리소,37.930370,127.772810,2021-09-09
250051301,북산2(북산202),23,250001426,천전1리,37.937120,127.775380,2021-09-09
250051301,북산2(북산202),24,250027030,방앗간앞,37.938000,127.778430,2021-09-09
250051301,북산2(북산202),25,250026623,침례교회앞,37.939310,127.779320,2021-09-09
250051301,북산2(북산202),26,250026624,원정사입구,37.941880,127.779300,2021-09-09
250051301,북산2(북산202),27,250027027,유포리,37.946040,127.778770,2021-09-09
250051301,북산2(북산202),28,250001917,유포2리마을회관,37.949320,127.776560,2021-09-09
250051301,북산2(북산202),29,250027031,유포2리종점,37.952360,127.776600,2021-09-09
250051301,북산2(북산202),30,250027135,장본교앞사거리,37.953980,127.769240,2021-09-09
250051301,북산2(북산202),31,250026596,간척사거리,38.028000,127.817100,2021-09-09
250051301,북산2(북산202),32,250026762,백치고개정상,38.003040,127.815640,2021-09-09
250051301,북산2(북산202),33,250026719,청평사종점,37.980440,127.817630,2021-09-09
250051301,북산2(북산202),34,250026597,청평사종점,37.980420,127.817750,2021-09-09
250051301,북산2(북산202),35,250026598,기도원입구,38.019140,127.816530,2021-09-09
250051301,북산2(북산202),36,263001765,간척사거리,38.029020,127.817270,2021-09-09
250051301,북산2(북산202),37,250001061,추곡터널,38.034910,127.868610,2021-09-09
250051301,북산2(북산202),38,250001060,추곡(낚시터),38.033380,127.877070,2021-09-09
250051301,북산2(북산202),39,250026759,소양호권역홍보관,38.029730,127.880300,2021-09-09
250051301,북산2(북산202),40,250001396,북산치안센터,38.027400,127.882970,2021-09-09
250051301,북산2(북산202),41,250001393,추곡약수터,38.035860,127.888150,2021-09-09
250051301,북산2(북산202),42,250026819,추곡약수터입구,38.030160,127.889610,2021-09-09
250051301,북산2(북산202),43,250001391,추곡초교,38.024210,127.883160,2021-09-09
250051301,북산2(북산202),44,250001403,추곡1리3반,38.019530,127.881090,2021-09-09
250051301,북산2(북산202),45,250001059,추곡1리1반,38.013430,127.880760,2021-09-09
250051301,북산2(북산202),46,250026852,인성학교입구,37.998530,127.879480,2021-09-09
250051301,북산2(북산202),47,250001411,오항2리,37.993230,127.881390,2021-09-09
250051301,북산2(북산202),48,250002224,북산면행복센터,37.987070,127.885510,2021-09-09
250051301,북산2(북산202),49,250026862,오빛뜰체험관,37.985290,127.888080,2021-09-09
250051301,북산2(북산202),50,250002087,수청골입구,37.986070,127.892500,2021-09-09
250051301,북산2(북산202),51,250026990,오항1리3반,37.978310,127.888050,2021-09-09
250051301,북산2(북산202),52,250026989,떡갈매기,37.971930,127.891650,2021-09-09
250051301,북산2(북산202),53,250026991,오항1리3반,37.978300,127.888140,2021-09-09
250051301,북산2(북산202),54,250001058,천리터,37.983730,127.896380,2021-09-09
250051301,북산2(북산202),55,250026718,오항리종점,37.977510,127.904410,2021-09-09
250051301,북산2(북산202),56,250001992,오항리종점,37.977590,127.904480,2021-09-09
250051301,북산2(북산202),57,250001125,오항리,37.979550,127.900920,2021-09-09
250051301,북산2(북산202),58,250001126,천리터,37.983760,127.896470,2021-09-09
250051301,북산2(북산202),59,250002088,수청교,37.986150,127.892610,2021-09-09
250051301,북산2(북산202),60,250026863,오빛뜰체험관,37.985430,127.888040,2021-09-09
250051301,북산2(북산202),61,250002223,북산면행복센터,37.987210,127.885560,2021-09-09
250051301,북산2(북산202),62,250001412,오항2리,37.993370,127.881440,2021-09-09
250051301,북산2(북산202),63,250026853,인성학교입구,37.998550,127.879620,2021-09-09
250051301,북산2(북산202),64,250001404,추곡1리1반,38.013500,127.880950,2021-09-09
250051301,북산2(북산202),65,250001402,추곡1리3반,38.020060,127.881140,2021-09-09
250051301,북산2(북산202),66,250001392,추곡초교,38.024280,127.883330,2021-09-09
250051301,북산2(북산202),67,250001393,추곡약수터,38.035860,127.888150,2021-09-09
250051301,북산2(북산202),68,250026819,추곡약수터입구,38.030160,127.889610,2021-09-09
250051301,북산2(북산202),69,250001397,북산치안센터,38.027540,127.883090,2021-09-09
250051301,북산2(북산202),70,250001405,추곡2리,38.033530,127.877260,2021-09-09
250051301,북산2(북산202),71,250001127,추곡터널,38.035180,127.867930,2021-09-09
250051301,북산2(북산202),72,250026845,간척리,38.028700,127.839230,2021-09-09
250051301,북산2(북산202),73,263001766,간척사거리,38.028650,127.816080,2021-09-09
250051301,북산2(북산202),74,250027136,장본교앞사거리,37.953960,127.769130,2021-09-09
250051301,북산2(북산202),75,250027026,유포2리종점,37.952280,127.776600,2021-09-09
250051301,북산2(북산202),76,250001918,유포리회관,37.949130,127.776620,2021-09-09
250051301,북산2(북산202),77,250026625,유포리,37.946050,127.778610,2021-09-09
250051301,북산2(북산202),78,250027028,원정사입구,37.941870,127.779150,2021-09-09
250051301,북산2(북산202),79,250027029,침례교회앞,37.939310,127.779200,2021-09-09
250051301,북산2(북산202),80,250026622,방앗간앞,37.938050,127.778340,2021-09-09
250051301,북산2(북산202),81,250001425,천전1리,37.937120,127.775240,2021-09-09
250051301,북산2(북산202),82,250026864,춘천국유림관리소,37.930500,127.772870,2021-09-09
250051301,북산2(북산202),83,250001910,천전2리,37.930460,127.769370,2021-09-09
250051301,북산2(북산202),84,250001291,율문3리,37.929920,127.765360,2021-09-09
250051301,북산2(북산202),85,250001270,항공대정문,37.929470,127.761780,2021-09-09
250051301,북산2(북산202),86,250001268,율문2리,37.927090,127.755840,2021-09-09
250051301,북산2(북산202),87,250001363,춘천한샘고등학교,37.925210,127.751100,2021-09-09
250051301,북산2(북산202),88,250002056,신북읍행복센터,37.925230,127.746900,2021-09-09
250051301,북산2(북산202),89,250027099,샘밭장터,37.924580,127.745970,2021-09-09
250051301,북산2(북산202),90,250026546,여우고개사거리,37.922280,127.739140,2021-09-09
250051301,북산2(북산202),91,250001982,여우고개,37.921410,127.738390,2021-09-09
250051301,북산2(북산202),92,250002192,여우고개삼거리,37.919150,127.739050,2021-09-09
250051301,북산2(북산202),93,250001345,충렬탑입구,37.916220,127.739140,2021-09-09
250051301,북산2(북산202),94,250001743,폴리텍2캠퍼스,37.912290,127.739250,2021-09-09
250051301,북산2(북산202),95,250001614,농촌공사춘천지소,37.909730,127.739350,2021-09-09
250051301,북산2(북산202),96,250002108,소양초교,37.905870,127.739380,2021-09-09
250051301,북산2(북산202),97,250027034,도재활병원삼거리,37.903200,127.737760,2021-09-09
250051301,북산2(북산202),98,250001496,명진학교,37.899980,127.734680,2021-09-09
250051301,북산2(북산202),99,250001524,롯데인벤스,37.899710,127.730870,2021-09-09
